Query 	 Document 	 Ranking 	 R/N 	 Precision 			 Recall
1	 	 CACM-1179	  97	 	      N		   0.041237113402061855	0.8
1	 	 CACM-1173	  98	 	      N		   0.04081632653061224	0.8
1	 	 CACM-2560	  99	 	      N		   0.04040404040404041	0.8
1	 	 CACM-1960	  100	 	      N		   0.04	0.8
P@5 for query 1 is: 0.2
P@20 for query 1 is: 0.1
2	 	 CACM-2434	  1	 	      R		   1.0	0.3333333333333333
2	 	 CACM-3078	  2	 	      R		   1.0	0.6666666666666666
2	 	 CACM-3129	  3	 	      N		   0.6666666666666666	0.6666666666666666
2	 	 CACM-1977	  4	 	      N		   0.5	0.6666666666666666
2	 	 CACM-2863	  5	 	      R		   0.6	1.0
2	 	 CACM-2177	  6	 	      N		   0.5	1.0
2	 	 CACM-0616	  7	 	      N		   0.42857142857142855	1.0
2	 	 CACM-3202	  8	 	      N		   0.375	1.0
2	 	 CACM-1379	  9	 	      N		   0.3333333333333333	1.0
2	 	 CACM-1046	  10	 	      N		   0.3	1.0
2	 	 CACM-1264	  11	 	      N		   0.2727272727272727	1.0
2	 	 CACM-1931	  12	 	      N		   0.25	1.0
2	 	 CACM-1010	  13	 	      N		   0.23076923076923078	1.0
2	 	 CACM-2786	  14	 	      N		   0.21428571428571427	1.0
2	 	 CACM-3117	  15	 	      N		   0.2	1.0
2	 	 CACM-1652	  16	 	      N		   0.1875	1.0
2	 	 CACM-2939	  17	 	      N		   0.17647058823529413	1.0
2	 	 CACM-1764	  18	 	      N		   0.16666666666666666	1.0
2	 	 CACM-2572	  19	 	      N		   0.15789473684210525	1.0
2	 	 CACM-3171	  20	 	      N		   0.15	1.0
2	 	 CACM-2002	  21	 	      N		   0.14285714285714285	1.0
2	 	 CACM-0282	  22	 	      N		   0.13636363636363635	1.0
2	 	 CACM-2439	  23	 	      N		   0.13043478260869565	1.0
2	 	 CACM-1272	  24	 	      N		   0.125	1.0
2	 	 CACM-2215	  25	 	      N		   0.12	1.0
2	 	 CACM-3144	  26	 	      N		   0.11538461538461539	1.0
2	 	 CACM-1553	  27	 	      N		   0.1111111111111111	1.0
2	 	 CACM-2905	  28	 	      N		   0.10714285714285714	1.0
2	 	 CACM-2980	  29	 	      N		   0.10344827586206896	1.0
2	 	 CACM-1334	  30	 	      N		   0.1	1.0
2	 	 CACM-1519	  31	 	      N		   0.0967741935483871	1.0
2	 	 CACM-0531	  32	 	      N		   0.09375	1.0
2	 	 CACM-1012	  33	 	      N		   0.09090909090909091	1.0
2	 	 CACM-1705	  34	 	      N		   0.08823529411764706	1.0
2	 	 CACM-1877	  35	 	      N		   0.08571428571428572	1.0
2	 	 CACM-2342	  36	 	      N		   0.08333333333333333	1.0
2	 	 CACM-2047	  37	 	      N		   0.08108108108108109	1.0
2	 	 CACM-1593	  38	 	      N		   0.07894736842105263	1.0
2	 	 CACM-2039	  39	 	      N		   0.07692307692307693	1.0
2	 	 CACM-2194	  40	 	      N		   0.075	1.0
2	 	 CACM-1975	  41	 	      N		   0.07317073170731707	1.0
2	 	 CACM-2451	  42	 	      N		   0.07142857142857142	1.0
2	 	 CACM-0397	  43	 	      N		   0.06976744186046512	1.0
2	 	 CACM-1154	  44	 	      N		   0.06818181818181818	1.0
2	 	 CACM-1867	  45	 	      N		   0.06666666666666667	1.0
2	 	 CACM-1464	  46	 	      N		   0.06521739130434782	1.0
2	 	 CACM-2233	  47	 	      N		   0.06382978723404255	1.0
2	 	 CACM-2534	  48	 	      N		   0.0625	1.0
2	 	 CACM-2852	  49	 	      N		   0.061224489795918366	1.0
2	 	 CACM-1741	  50	 	      N		   0.06	1.0
2	 	 CACM-1651	  51	 	      N		   0.058823529411764705	1.0
2	 	 CACM-1486	  52	 	      N		   0.057692307692307696	1.0
2	 	 CACM-1674	  53	 	      N		   0.05660377358490566	1.0
2	 	 CACM-2250	  54	 	      N		   0.05555555555555555	1.0
2	 	 CACM-1062	  55	 	      N		   0.05454545454545454	1.0
2	 	 CACM-1638	  56	 	      N		   0.05357142857142857	1.0
2	 	 CACM-2304	  57	 	      N		   0.05263157894736842	1.0
2	 	 CACM-2519	  58	 	      N		   0.05172413793103448	1.0
2	 	 CACM-2924	  59	 	      N		   0.05084745762711865	1.0
2	 	 CACM-0242	  60	 	      N		   0.05	1.0
2	 	 CACM-1259	  61	 	      N		   0.04918032786885246	1.0
2	 	 CACM-2354	  62	 	      N		   0.04838709677419355	1.0
2	 	 CACM-3180	  63	 	      N		   0.047619047619047616	1.0
2	 	 CACM-0670	  64	 	      N		   0.046875	1.0
2	 	 CACM-2423	  65	 	      N		   0.046153846153846156	1.0
2	 	 CACM-1397	  66	 	      N		   0.045454545454545456	1.0
2	 	 CACM-2771	  67	 	      N		   0.04477611940298507	1.0
2	 	 CACM-2421	  68	 	      N		   0.04411764705882353	1.0
2	 	 CACM-1623	  69	 	      N		   0.043478260869565216	1.0
2	 	 CACM-3201	  70	 	      N		   0.04285714285714286	1.0
2	 	 CACM-3110	  71	 	      N		   0.04225352112676056	1.0
2	 	 CACM-2392	  72	 	      N		   0.041666666666666664	1.0
2	 	 CACM-1343	  73	 	      N		   0.0410958904109589	1.0
2	 	 CACM-1634	  74	 	      N		   0.04054054054054054	1.0
2	 	 CACM-1846	  75	 	      N		   0.04	1.0
2	 	 CACM-1930	  76	 	      N		   0.039473684210526314	1.0
2	 	 CACM-2981	  77	 	      N		   0.03896103896103896	1.0
2	 	 CACM-1469	  78	 	      N		   0.038461538461538464	1.0
2	 	 CACM-1527	  79	 	      N		   0.0379746835443038	1.0
2	 	 CACM-2356	  80	 	      N		   0.0375	1.0
2	 	 CACM-2986	  81	 	      N		   0.037037037037037035	1.0
2	 	 CACM-1564	  82	 	      N		   0.036585365853658534	1.0
2	 	 CACM-3047	  83	 	      N		   0.03614457831325301	1.0
2	 	 CACM-2664	  84	 	      N		   0.03571428571428571	1.0
2	 	 CACM-2916	  85	 	      N		   0.03529411764705882	1.0
2	 	 CACM-1430	  86	 	      N		   0.03488372093023256	1.0
2	 	 CACM-1309	  87	 	      N		   0.034482758620689655	1.0
2	 	 CACM-1427	  88	 	      N		   0.03409090909090909	1.0
2	 	 CACM-0597	  89	 	      N		   0.033707865168539325	1.0
2	 	 CACM-2899	  90	 	      N		   0.03333333333333333	1.0
2	 	 CACM-1671	  91	 	      N		   0.03296703296703297	1.0
2	 	 CACM-1413	  92	 	      N		   0.03260869565217391	1.0
2	 	 CACM-3194	  93	 	      N		   0.03225806451612903	1.0
2	 	 CACM-1197	  94	 	      N		   0.031914893617021274	1.0
2	 	 CACM-2906	  95	 	      N		   0.031578947368421054	1.0
2	 	 CACM-1574	  96	 	      N		   0.03125	1.0
2	 	 CACM-1747	  97	 	      N		   0.030927835051546393	1.0
2	 	 CACM-1155	  98	 	      N		   0.030612244897959183	1.0
2	 	 CACM-2925	  99	 	      N		   0.030303030303030304	1.0
2	 	 CACM-0626	  100	 	      N		   0.03	1.0
P@5 for query 2 is: 0.6
P@20 for query 2 is: 0.15
3	 	 CACM-1988	  1	 	      N		   0.0	0.0
3	 	 CACM-2061	  2	 	      N		   0.0	0.0
3	 	 CACM-2112	  3	 	      N		   0.0	0.0
3	 	 CACM-2921	  4	 	      N		   0.0	0.0
3	 	 CACM-0252	  5	 	      N		   0.0	0.0
3	 	 CACM-1496	  6	 	      N		   0.0	0.0
3	 	 CACM-0205	  7	 	      N		   0.0	0.0
3	 	 CACM-2411	  8	 	      N		   0.0	0.0
3	 	 CACM-1154	  9	 	      N		   0.0	0.0
3	 	 CACM-3102	  10	 	      N		   0.0	0.0
3	 	 CACM-1223	  11	 	      N		   0.0	0.0
3	 	 CACM-3099	  12	 	      N		   0.0	0.0
3	 	 CACM-1387	  13	 	      N		   0.0	0.0
3	 	 CACM-1723	  14	 	      N		   0.0	0.0
3	 	 CACM-2579	  15	 	      N		   0.0	0.0
3	 	 CACM-0637	  16	 	      N		   0.0	0.0
3	 	 CACM-3115	  17	 	      N		   0.0	0.0
3	 	 CACM-3030	  18	 	      N		   0.0	0.0
3	 	 CACM-1788	  19	 	      N		   0.0	0.0
3	 	 CACM-3130	  20	 	      N		   0.0	0.0
3	 	 CACM-1029	  21	 	      N		   0.0	0.0
3	 	 CACM-1787	  22	 	      N		   0.0	0.0
3	 	 CACM-2684	  23	 	      N		   0.0	0.0
3	 	 CACM-3093	  24	 	      N		   0.0	0.0
3	 	 CACM-2939	  25	 	      N		   0.0	0.0
3	 	 CACM-2732	  26	 	      N		   0.0	0.0
3	 	 CACM-1807	  27	 	      R		   0.037037037037037035	0.16666666666666666
3	 	 CACM-0799	  28	 	      N		   0.03571428571428571	0.16666666666666666
3	 	 CACM-2886	  29	 	      N		   0.034482758620689655	0.16666666666666666
3	 	 CACM-1402	  30	 	      N		   0.03333333333333333	0.16666666666666666
3	 	 CACM-2867	  31	 	      N		   0.03225806451612903	0.16666666666666666
3	 	 CACM-0303	  32	 	      N		   0.03125	0.16666666666666666
3	 	 CACM-1533	  33	 	      N		   0.030303030303030304	0.16666666666666666
3	 	 CACM-1350	  34	 	      N		   0.029411764705882353	0.16666666666666666
3	 	 CACM-1852	  35	 	      N		   0.02857142857142857	0.16666666666666666
3	 	 CACM-3171	  36	 	      N		   0.027777777777777776	0.16666666666666666
3	 	 CACM-2929	  37	 	      N		   0.02702702702702703	0.16666666666666666
3	 	 CACM-1134	  38	 	      R		   0.05263157894736842	0.3333333333333333
3	 	 CACM-2254	  39	 	      N		   0.05128205128205128	0.3333333333333333
3	 	 CACM-1947	  40	 	      R		   0.075	0.5
3	 	 CACM-2138	  41	 	      N		   0.07317073170731707	0.5
3	 	 CACM-2746	  42	 	      N		   0.07142857142857142	0.5
3	 	 CACM-2603	  43	 	      N		   0.06976744186046512	0.5
3	 	 CACM-2534	  44	 	      N		   0.06818181818181818	0.5
3	 	 CACM-3124	  45	 	      N		   0.06666666666666667	0.5
3	 	 CACM-1484	  46	 	      N		   0.06521739130434782	0.5
3	 	 CACM-1135	  47	 	      N		   0.06382978723404255	0.5
3	 	 CACM-1835	  48	 	      N		   0.0625	0.5
3	 	 CACM-3105	  49	 	      N		   0.061224489795918366	0.5
3	 	 CACM-1783	  50	 	      N		   0.06	0.5
3	 	 CACM-2210	  51	 	      N		   0.058823529411764705	0.5
3	 	 CACM-1003	  52	 	      N		   0.057692307692307696	0.5
3	 	 CACM-1392	  53	 	      N		   0.05660377358490566	0.5
3	 	 CACM-1565	  54	 	      N		   0.05555555555555555	0.5
3	 	 CACM-0464	  55	 	      N		   0.05454545454545454	0.5
3	 	 CACM-1457	  56	 	      N		   0.05357142857142857	0.5
3	 	 CACM-1386	  57	 	      N		   0.05263157894736842	0.5
3	 	 CACM-2652	  58	 	      N		   0.05172413793103448	0.5
3	 	 CACM-1572	  59	 	      N		   0.05084745762711865	0.5
3	 	 CACM-1309	  60	 	      N		   0.05	0.5
3	 	 CACM-2316	  61	 	      N		   0.04918032786885246	0.5
3	 	 CACM-0265	  62	 	      N		   0.04838709677419355	0.5
3	 	 CACM-2295	  63	 	      N		   0.047619047619047616	0.5
3	 	 CACM-1976	  64	 	      N		   0.046875	0.5
3	 	 CACM-2990	  65	 	      N		   0.046153846153846156	0.5
3	 	 CACM-2424	  66	 	      N		   0.045454545454545456	0.5
3	 	 CACM-2873	  67	 	      N		   0.04477611940298507	0.5
3	 	 CACM-2666	  68	 	      N		   0.04411764705882353	0.5
3	 	 CACM-1456	  69	 	      N		   0.043478260869565216	0.5
3	 	 CACM-0070	  70	 	      N		   0.04285714285714286	0.5
3	 	 CACM-1671	  71	 	      N		   0.04225352112676056	0.5
3	 	 CACM-2111	  72	 	      N		   0.041666666666666664	0.5
3	 	 CACM-2718	  73	 	      N		   0.0410958904109589	0.5
3	 	 CACM-2551	  74	 	      N		   0.04054054054054054	0.5
3	 	 CACM-1194	  75	 	      N		   0.04	0.5
3	 	 CACM-2372	  76	 	      N		   0.039473684210526314	0.5
3	 	 CACM-2470	  77	 	      N		   0.03896103896103896	0.5
3	 	 CACM-2542	  78	 	      N		   0.038461538461538464	0.5
3	 	 CACM-1062	  79	 	      N		   0.0379746835443038	0.5
3	 	 CACM-1007	  80	 	      N		   0.0375	0.5
3	 	 CACM-3077	  81	 	      N		   0.037037037037037035	0.5
3	 	 CACM-0051	  82	 	      N		   0.036585365853658534	0.5
3	 	 CACM-1313	  83	 	      N		   0.03614457831325301	0.5
3	 	 CACM-2587	  84	 	      N		   0.03571428571428571	0.5
3	 	 CACM-0077	  85	 	      N		   0.03529411764705882	0.5
3	 	 CACM-1348	  86	 	      N		   0.03488372093023256	0.5
3	 	 CACM-1366	  87	 	      N		   0.034482758620689655	0.5
3	 	 CACM-2871	  88	 	      N		   0.03409090909090909	0.5
3	 	 CACM-1323	  89	 	      N		   0.033707865168539325	0.5
3	 	 CACM-1459	  90	 	      N		   0.03333333333333333	0.5
3	 	 CACM-2767	  91	 	      N		   0.03296703296703297	0.5
3	 	 CACM-2341	  92	 	      N		   0.03260869565217391	0.5
3	 	 CACM-1314	  93	 	      N		   0.03225806451612903	0.5
3	 	 CACM-1306	  94	 	      N		   0.031914893617021274	0.5
3	 	 CACM-2558	  95	 	      N		   0.031578947368421054	0.5
3	 	 CACM-3151	  96	 	      N		   0.03125	0.5
3	 	 CACM-2705	  97	 	      N		   0.030927835051546393	0.5
3	 	 CACM-3101	  98	 	      N		   0.030612244897959183	0.5
3	 	 CACM-0661	  99	 	      N		   0.030303030303030304	0.5
3	 	 CACM-1098	  100	 	      N		   0.03	0.5
P@5 for query 3 is: 0.0
P@20 for query 3 is: 0.0
4	 	 CACM-2931	  1	 	      N		   0.0	0.0
4	 	 CACM-3128	  2	 	      R		   0.5	0.08333333333333333
4	 	 CACM-2342	  3	 	      N		   0.3333333333333333	0.08333333333333333
4	 	 CACM-2377	  4	 	      N		   0.25	0.08333333333333333
4	 	 CACM-2314	  5	 	      N		   0.2	0.08333333333333333
4	 	 CACM-3043	  6	 	      R		   0.3333333333333333	0.16666666666666666
4	 	 CACM-1135	  7	 	      N		   0.2857142857142857	0.16666666666666666
4	 	 CACM-2851	  8	 	      N		   0.25	0.16666666666666666
4	 	 CACM-0616	  9	 	      N		   0.2222222222222222	0.16666666666666666
4	 	 CACM-2438	  10	 	      N		   0.2	0.16666666666666666
4	 	 CACM-3141	  11	 	      N		   0.18181818181818182	0.16666666666666666
4	 	 CACM-2939	  12	 	      N		   0.16666666666666666	0.16666666666666666
4	 	 CACM-2060	  13	 	      N		   0.15384615384615385	0.16666666666666666
4	 	 CACM-2905	  14	 	      N		   0.14285714285714285	0.16666666666666666
4	 	 CACM-2848	  15	 	      N		   0.13333333333333333	0.16666666666666666
4	 	 CACM-2969	  16	 	      N		   0.125	0.16666666666666666
4	 	 CACM-3103	  17	 	      N		   0.11764705882352941	0.16666666666666666
4	 	 CACM-2895	  18	 	      N		   0.1111111111111111	0.16666666666666666
4	 	 CACM-3105	  19	 	      N		   0.10526315789473684	0.16666666666666666
4	 	 CACM-3049	  20	 	      N		   0.1	0.16666666666666666
4	 	 CACM-2439	  21	 	      N		   0.09523809523809523	0.16666666666666666
4	 	 CACM-1145	  22	 	      N		   0.09090909090909091	0.16666666666666666
4	 	 CACM-2519	  23	 	      N		   0.08695652173913043	0.16666666666666666
4	 	 CACM-3021	  24	 	      N		   0.08333333333333333	0.16666666666666666
4	 	 CACM-1665	  25	 	      N		   0.08	0.16666666666666666
4	 	 CACM-2767	  26	 	      N		   0.07692307692307693	0.16666666666666666
4	 	 CACM-3148	  27	 	      N		   0.07407407407407407	0.16666666666666666
4	 	 CACM-2721	  28	 	      N		   0.07142857142857142	0.16666666666666666
4	 	 CACM-1470	  29	 	      N		   0.06896551724137931	0.16666666666666666
4	 	 CACM-2684	  30	 	      N		   0.06666666666666667	0.16666666666666666
4	 	 CACM-1253	  31	 	      N		   0.06451612903225806	0.16666666666666666
4	 	 CACM-1727	  32	 	      N		   0.0625	0.16666666666666666
4	 	 CACM-1742	  33	 	      N		   0.06060606060606061	0.16666666666666666
4	 	 CACM-0409	  34	 	      N		   0.058823529411764705	0.16666666666666666
4	 	 CACM-1458	  35	 	      N		   0.05714285714285714	0.16666666666666666
4	 	 CACM-2233	  36	 	      N		   0.05555555555555555	0.16666666666666666
4	 	 CACM-0724	  37	 	      N		   0.05405405405405406	0.16666666666666666
4	 	 CACM-1651	  38	 	      N		   0.05263157894736842	0.16666666666666666
4	 	 CACM-2929	  39	 	      N		   0.05128205128205128	0.16666666666666666
4	 	 CACM-1846	  40	 	      N		   0.05	0.16666666666666666
4	 	 CACM-2900	  41	 	      N		   0.04878048780487805	0.16666666666666666
4	 	 CACM-1323	  42	 	      N		   0.047619047619047616	0.16666666666666666
4	 	 CACM-1829	  43	 	      N		   0.046511627906976744	0.16666666666666666
4	 	 CACM-2865	  44	 	      N		   0.045454545454545456	0.16666666666666666
4	 	 CACM-0321	  45	 	      N		   0.044444444444444446	0.16666666666666666
4	 	 CACM-2949	  46	 	      N		   0.043478260869565216	0.16666666666666666
4	 	 CACM-1014	  47	 	      N		   0.0425531914893617	0.16666666666666666
4	 	 CACM-2376	  48	 	      N		   0.041666666666666664	0.16666666666666666
4	 	 CACM-3069	  49	 	      N		   0.04081632653061224	0.16666666666666666
4	 	 CACM-1698	  50	 	      N		   0.04	0.16666666666666666
4	 	 CACM-0435	  51	 	      N		   0.0392156862745098	0.16666666666666666
4	 	 CACM-1626	  52	 	      N		   0.038461538461538464	0.16666666666666666
4	 	 CACM-1534	  53	 	      N		   0.03773584905660377	0.16666666666666666
4	 	 CACM-1908	  54	 	      N		   0.037037037037037035	0.16666666666666666
4	 	 CACM-3013	  55	 	      N		   0.03636363636363636	0.16666666666666666
4	 	 CACM-3018	  56	 	      N		   0.03571428571428571	0.16666666666666666
4	 	 CACM-1307	  57	 	      N		   0.03508771929824561	0.16666666666666666
4	 	 CACM-2870	  58	 	      N		   0.034482758620689655	0.16666666666666666
4	 	 CACM-2080	  59	 	      N		   0.03389830508474576	0.16666666666666666
4	 	 CACM-1506	  60	 	      N		   0.03333333333333333	0.16666666666666666
4	 	 CACM-3081	  61	 	      N		   0.03278688524590164	0.16666666666666666
4	 	 CACM-3064	  62	 	      N		   0.03225806451612903	0.16666666666666666
4	 	 CACM-2742	  63	 	      N		   0.031746031746031744	0.16666666666666666
4	 	 CACM-1550	  64	 	      N		   0.03125	0.16666666666666666
4	 	 CACM-2916	  65	 	      N		   0.03076923076923077	0.16666666666666666
4	 	 CACM-2940	  66	 	      N		   0.030303030303030304	0.16666666666666666
4	 	 CACM-2196	  67	 	      N		   0.029850746268656716	0.16666666666666666
4	 	 CACM-1677	  68	 	      N		   0.029411764705882353	0.16666666666666666
4	 	 CACM-2020	  69	 	      N		   0.028985507246376812	0.16666666666666666
4	 	 CACM-3056	  70	 	      N		   0.02857142857142857	0.16666666666666666
4	 	 CACM-1248	  71	 	      N		   0.028169014084507043	0.16666666666666666
4	 	 CACM-2816	  72	 	      N		   0.027777777777777776	0.16666666666666666
4	 	 CACM-2406	  73	 	      N		   0.0273972602739726	0.16666666666666666
4	 	 CACM-1527	  74	 	      N		   0.02702702702702703	0.16666666666666666
4	 	 CACM-0949	  75	 	      N		   0.02666666666666667	0.16666666666666666
4	 	 CACM-2359	  76	 	      N		   0.02631578947368421	0.16666666666666666
4	 	 CACM-2692	  77	 	      N		   0.025974025974025976	0.16666666666666666
4	 	 CACM-2273	  78	 	      N		   0.02564102564102564	0.16666666666666666
4	 	 CACM-1180	  79	 	      N		   0.02531645569620253	0.16666666666666666
4	 	 CACM-1978	  80	 	      N		   0.025	0.16666666666666666
4	 	 CACM-2946	  81	 	      N		   0.024691358024691357	0.16666666666666666
4	 	 CACM-1143	  82	 	      N		   0.024390243902439025	0.16666666666666666
4	 	 CACM-2450	  83	 	      N		   0.024096385542168676	0.16666666666666666
4	 	 CACM-2890	  84	 	      N		   0.023809523809523808	0.16666666666666666
4	 	 CACM-2632	  85	 	      N		   0.023529411764705882	0.16666666666666666
4	 	 CACM-1705	  86	 	      N		   0.023255813953488372	0.16666666666666666
4	 	 CACM-2705	  87	 	      N		   0.022988505747126436	0.16666666666666666
4	 	 CACM-1099	  88	 	      N		   0.022727272727272728	0.16666666666666666
4	 	 CACM-1536	  89	 	      N		   0.02247191011235955	0.16666666666666666
4	 	 CACM-2989	  90	 	      N		   0.022222222222222223	0.16666666666666666
4	 	 CACM-1485	  91	 	      N		   0.02197802197802198	0.16666666666666666
4	 	 CACM-2054	  92	 	      N		   0.021739130434782608	0.16666666666666666
4	 	 CACM-1699	  93	 	      N		   0.021505376344086023	0.16666666666666666
4	 	 CACM-3202	  94	 	      N		   0.02127659574468085	0.16666666666666666
4	 	 CACM-2188	  95	 	      N		   0.021052631578947368	0.16666666666666666
4	 	 CACM-2912	  96	 	      R		   0.03125	0.25
4	 	 CACM-1199	  97	 	      N		   0.030927835051546393	0.25
4	 	 CACM-2383	  98	 	      N		   0.030612244897959183	0.25
4	 	 CACM-1362	  99	 	      N		   0.030303030303030304	0.25
4	 	 CACM-0040	  100	 	      N		   0.03	0.25
P@5 for query 4 is: 0.2
P@20 for query 4 is: 0.1
5	 	 CACM-2035	  1	 	      R		   1.0	0.125
5	 	 CACM-1829	  2	 	      N		   0.5	0.125
5	 	 CACM-2321	  3	 	      N		   0.3333333333333333	0.125
