Query 	 Document 	 Ranking 	 R/N 	 Precision 			 Recall
1	 	 CACM-1173	  43	 	      N		   0.023255813953488372	0.2
1	 	 CACM-1544	  44	 	      N		   0.022727272727272728	0.2
1	 	 CACM-0197	  45	 	      N		   0.022222222222222223	0.2
1	 	 CACM-0079	  46	 	      N		   0.021739130434782608	0.2
1	 	 CACM-0704	  47	 	      N		   0.02127659574468085	0.2
1	 	 CACM-1226	  48	 	      N		   0.020833333333333332	0.2
1	 	 CACM-2632	  49	 	      N		   0.02040816326530612	0.2
1	 	 CACM-1168	  50	 	      N		   0.02	0.2
1	 	 CACM-2747	  51	 	      N		   0.0196078431372549	0.2
1	 	 CACM-0002	  52	 	      N		   0.019230769230769232	0.2
1	 	 CACM-1461	  53	 	      N		   0.018867924528301886	0.2
1	 	 CACM-0067	  54	 	      N		   0.018518518518518517	0.2
1	 	 CACM-2560	  55	 	      N		   0.01818181818181818	0.2
1	 	 CACM-1264	  56	 	      N		   0.017857142857142856	0.2
1	 	 CACM-1482	  57	 	      N		   0.017543859649122806	0.2
1	 	 CACM-1161	  58	 	      N		   0.017241379310344827	0.2
1	 	 CACM-2597	  59	 	      N		   0.01694915254237288	0.2
1	 	 CACM-1410	  60	 	      R		   0.03333333333333333	0.4
1	 	 CACM-1506	  61	 	      N		   0.03278688524590164	0.4
1	 	 CACM-2621	  62	 	      N		   0.03225806451612903	0.4
1	 	 CACM-2087	  63	 	      N		   0.031746031746031744	0.4
1	 	 CACM-2607	  64	 	      N		   0.03125	0.4
1	 	 CACM-0061	  65	 	      N		   0.03076923076923077	0.4
1	 	 CACM-0887	  66	 	      N		   0.030303030303030304	0.4
1	 	 CACM-2950	  67	 	      N		   0.029850746268656716	0.4
1	 	 CACM-0252	  68	 	      N		   0.029411764705882353	0.4
1	 	 CACM-1444	  69	 	      N		   0.028985507246376812	0.4
1	 	 CACM-1642	  70	 	      N		   0.02857142857142857	0.4
1	 	 CACM-1295	  71	 	      N		   0.028169014084507043	0.4
1	 	 CACM-0866	  72	 	      N		   0.027777777777777776	0.4
1	 	 CACM-0999	  73	 	      N		   0.0273972602739726	0.4
1	 	 CACM-1107	  74	 	      N		   0.02702702702702703	0.4
1	 	 CACM-2955	  75	 	      N		   0.02666666666666667	0.4
1	 	 CACM-3048	  76	 	      N		   0.02631578947368421	0.4
1	 	 CACM-1753	  77	 	      N		   0.025974025974025976	0.4
1	 	 CACM-0271	  78	 	      N		   0.02564102564102564	0.4
1	 	 CACM-1626	  79	 	      N		   0.02531645569620253	0.4
1	 	 CACM-2948	  80	 	      N		   0.025	0.4
1	 	 CACM-1698	  81	 	      N		   0.024691358024691357	0.4
1	 	 CACM-1118	  82	 	      N		   0.024390243902439025	0.4
1	 	 CACM-2557	  83	 	      N		   0.024096385542168676	0.4
1	 	 CACM-0105	  84	 	      N		   0.023809523809523808	0.4
1	 	 CACM-1209	  85	 	      N		   0.023529411764705882	0.4
1	 	 CACM-1310	  86	 	      N		   0.023255813953488372	0.4
1	 	 CACM-1956	  87	 	      N		   0.022988505747126436	0.4
1	 	 CACM-0029	  88	 	      N		   0.022727272727272728	0.4
1	 	 CACM-1472	  89	 	      N		   0.02247191011235955	0.4
1	 	 CACM-0698	  90	 	      N		   0.022222222222222223	0.4
1	 	 CACM-0618	  91	 	      N		   0.02197802197802198	0.4
1	 	 CACM-1680	  92	 	      N		   0.021739130434782608	0.4
1	 	 CACM-0393	  93	 	      N		   0.021505376344086023	0.4
1	 	 CACM-0135	  94	 	      N		   0.02127659574468085	0.4
1	 	 CACM-0148	  95	 	      N		   0.021052631578947368	0.4
1	 	 CACM-1106	  96	 	      N		   0.020833333333333332	0.4
1	 	 CACM-1195	  97	 	      N		   0.020618556701030927	0.4
1	 	 CACM-1571	  98	 	      N		   0.02040816326530612	0.4
1	 	 CACM-1044	  99	 	      N		   0.020202020202020204	0.4
1	 	 CACM-1718	  100	 	      N		   0.02	0.4
P@5 for query 1 is: 0.0
P@20 for query 1 is: 0.0
2	 	 CACM-2002	  1	 	      N		   0.0	0.0
2	 	 CACM-1395	  2	 	      N		   0.0	0.0
2	 	 CACM-0204	  3	 	      N		   0.0	0.0
2	 	 CACM-0526	  4	 	      N		   0.0	0.0
2	 	 CACM-0408	  5	 	      N		   0.0	0.0
2	 	 CACM-0372	  6	 	      N		   0.0	0.0
2	 	 CACM-0394	  7	 	      N		   0.0	0.0
2	 	 CACM-0853	  8	 	      N		   0.0	0.0
2	 	 CACM-1105	  9	 	      N		   0.0	0.0
2	 	 CACM-0597	  10	 	      N		   0.0	0.0
2	 	 CACM-2250	  11	 	      N		   0.0	0.0
2	 	 CACM-0171	  12	 	      N		   0.0	0.0
2	 	 CACM-0002	  13	 	      N		   0.0	0.0
2	 	 CACM-0798	  14	 	      N		   0.0	0.0
2	 	 CACM-2352	  15	 	      N		   0.0	0.0
2	 	 CACM-1606	  16	 	      N		   0.0	0.0
2	 	 CACM-2100	  17	 	      N		   0.0	0.0
2	 	 CACM-1931	  18	 	      N		   0.0	0.0
2	 	 CACM-0391	  19	 	      N		   0.0	0.0
2	 	 CACM-1139	  20	 	      N		   0.0	0.0
2	 	 CACM-1702	  21	 	      N		   0.0	0.0
2	 	 CACM-0246	  22	 	      N		   0.0	0.0
2	 	 CACM-0047	  23	 	      N		   0.0	0.0
2	 	 CACM-2039	  24	 	      N		   0.0	0.0
2	 	 CACM-0626	  25	 	      N		   0.0	0.0
2	 	 CACM-2713	  26	 	      N		   0.0	0.0
2	 	 CACM-0210	  27	 	      N		   0.0	0.0
2	 	 CACM-1136	  28	 	      N		   0.0	0.0
2	 	 CACM-1990	  29	 	      N		   0.0	0.0
2	 	 CACM-0648	  30	 	      N		   0.0	0.0
2	 	 CACM-0749	  31	 	      N		   0.0	0.0
2	 	 CACM-0760	  32	 	      N		   0.0	0.0
2	 	 CACM-3129	  33	 	      N		   0.0	0.0
2	 	 CACM-2422	  34	 	      N		   0.0	0.0
2	 	 CACM-0108	  35	 	      N		   0.0	0.0
2	 	 CACM-1343	  36	 	      N		   0.0	0.0
2	 	 CACM-1977	  37	 	      N		   0.0	0.0
2	 	 CACM-0407	  38	 	      N		   0.0	0.0
2	 	 CACM-1941	  39	 	      N		   0.0	0.0
2	 	 CACM-0363	  40	 	      N		   0.0	0.0
2	 	 CACM-1619	  41	 	      N		   0.0	0.0
2	 	 CACM-2392	  42	 	      N		   0.0	0.0
2	 	 CACM-2473	  43	 	      N		   0.0	0.0
2	 	 CACM-1519	  44	 	      N		   0.0	0.0
2	 	 CACM-1057	  45	 	      N		   0.0	0.0
2	 	 CACM-1138	  46	 	      N		   0.0	0.0
2	 	 CACM-1821	  47	 	      N		   0.0	0.0
2	 	 CACM-2735	  48	 	      N		   0.0	0.0
2	 	 CACM-0847	  49	 	      N		   0.0	0.0
2	 	 CACM-3202	  50	 	      N		   0.0	0.0
2	 	 CACM-3028	  51	 	      N		   0.0	0.0
2	 	 CACM-1994	  52	 	      N		   0.0	0.0
2	 	 CACM-2472	  53	 	      N		   0.0	0.0
2	 	 CACM-2143	  54	 	      N		   0.0	0.0
2	 	 CACM-0043	  55	 	      N		   0.0	0.0
2	 	 CACM-0225	  56	 	      N		   0.0	0.0
2	 	 CACM-0967	  57	 	      N		   0.0	0.0
2	 	 CACM-1243	  58	 	      N		   0.0	0.0
2	 	 CACM-0820	  59	 	      N		   0.0	0.0
2	 	 CACM-1140	  60	 	      N		   0.0	0.0
2	 	 CACM-1881	  61	 	      N		   0.0	0.0
2	 	 CACM-0857	  62	 	      N		   0.0	0.0
2	 	 CACM-2976	  63	 	      N		   0.0	0.0
2	 	 CACM-0872	  64	 	      N		   0.0	0.0
2	 	 CACM-0890	  65	 	      N		   0.0	0.0
2	 	 CACM-1096	  66	 	      N		   0.0	0.0
2	 	 CACM-1981	  67	 	      N		   0.0	0.0
2	 	 CACM-2440	  68	 	      N		   0.0	0.0
2	 	 CACM-0563	  69	 	      N		   0.0	0.0
2	 	 CACM-0569	  70	 	      N		   0.0	0.0
2	 	 CACM-0740	  71	 	      N		   0.0	0.0
2	 	 CACM-2933	  72	 	      N		   0.0	0.0
2	 	 CACM-1062	  73	 	      N		   0.0	0.0
2	 	 CACM-0018	  74	 	      N		   0.0	0.0
2	 	 CACM-0200	  75	 	      N		   0.0	0.0
2	 	 CACM-0201	  76	 	      N		   0.0	0.0
2	 	 CACM-0584	  77	 	      N		   0.0	0.0
2	 	 CACM-0880	  78	 	      N		   0.0	0.0
2	 	 CACM-1582	  79	 	      N		   0.0	0.0
2	 	 CACM-1104	  80	 	      N		   0.0	0.0
2	 	 CACM-1131	  81	 	      N		   0.0	0.0
2	 	 CACM-2917	  82	 	      N		   0.0	0.0
2	 	 CACM-3034	  83	 	      N		   0.0	0.0
2	 	 CACM-0290	  84	 	      N		   0.0	0.0
2	 	 CACM-0459	  85	 	      N		   0.0	0.0
2	 	 CACM-0998	  86	 	      N		   0.0	0.0
2	 	 CACM-2638	  87	 	      N		   0.0	0.0
2	 	 CACM-0881	  88	 	      N		   0.0	0.0
2	 	 CACM-1190	  89	 	      N		   0.0	0.0
2	 	 CACM-1378	  90	 	      N		   0.0	0.0
2	 	 CACM-2577	  91	 	      N		   0.0	0.0
2	 	 CACM-2663	  92	 	      N		   0.0	0.0
2	 	 CACM-1488	  93	 	      N		   0.0	0.0
2	 	 CACM-2439	  94	 	      N		   0.0	0.0
2	 	 CACM-0388	  95	 	      N		   0.0	0.0
2	 	 CACM-0401	  96	 	      N		   0.0	0.0
2	 	 CACM-2434	  97	 	      R		   0.010309278350515464	0.3333333333333333
2	 	 CACM-1152	  98	 	      N		   0.01020408163265306	0.3333333333333333
2	 	 CACM-0188	  99	 	      N		   0.010101010101010102	0.3333333333333333
2	 	 CACM-0452	  100	 	      N		   0.01	0.3333333333333333
P@5 for query 2 is: 0.0
P@20 for query 2 is: 0.0
3	 	 CACM-2603	  1	 	      N		   0.0	0.0
3	 	 CACM-2316	  2	 	      N		   0.0	0.0
3	 	 CACM-0249	  3	 	      N		   0.0	0.0
3	 	 CACM-0929	  4	 	      N		   0.0	0.0
3	 	 CACM-1138	  5	 	      N		   0.0	0.0
3	 	 CACM-0070	  6	 	      N		   0.0	0.0
3	 	 CACM-1098	  7	 	      N		   0.0	0.0
3	 	 CACM-1496	  8	 	      N		   0.0	0.0
3	 	 CACM-0077	  9	 	      N		   0.0	0.0
3	 	 CACM-1313	  10	 	      N		   0.0	0.0
3	 	 CACM-0463	  11	 	      N		   0.0	0.0
3	 	 CACM-1142	  12	 	      N		   0.0	0.0
3	 	 CACM-1366	  13	 	      N		   0.0	0.0
3	 	 CACM-2295	  14	 	      N		   0.0	0.0
3	 	 CACM-2411	  15	 	      N		   0.0	0.0
3	 	 CACM-1395	  16	 	      N		   0.0	0.0
3	 	 CACM-2814	  17	 	      N		   0.0	0.0
3	 	 CACM-0051	  18	 	      N		   0.0	0.0
3	 	 CACM-1678	  19	 	      N		   0.0	0.0
3	 	 CACM-1387	  20	 	      N		   0.0	0.0
3	 	 CACM-2587	  21	 	      N		   0.0	0.0
3	 	 CACM-0205	  22	 	      N		   0.0	0.0
3	 	 CACM-1306	  23	 	      N		   0.0	0.0
3	 	 CACM-1466	  24	 	      N		   0.0	0.0
3	 	 CACM-0303	  25	 	      N		   0.0	0.0
3	 	 CACM-2867	  26	 	      N		   0.0	0.0
3	 	 CACM-1383	  27	 	      N		   0.0	0.0
3	 	 CACM-0651	  28	 	      N		   0.0	0.0
3	 	 CACM-2317	  29	 	      N		   0.0	0.0
3	 	 CACM-1196	  30	 	      N		   0.0	0.0
3	 	 CACM-2061	  31	 	      N		   0.0	0.0
3	 	 CACM-0100	  32	 	      N		   0.0	0.0
3	 	 CACM-2705	  33	 	      N		   0.0	0.0
3	 	 CACM-1459	  34	 	      N		   0.0	0.0
3	 	 CACM-0059	  35	 	      N		   0.0	0.0
3	 	 CACM-0762	  36	 	      N		   0.0	0.0
3	 	 CACM-0920	  37	 	      N		   0.0	0.0
3	 	 CACM-2551	  38	 	      N		   0.0	0.0
3	 	 CACM-0857	  39	 	      N		   0.0	0.0
3	 	 CACM-1703	  40	 	      N		   0.0	0.0
3	 	 CACM-1533	  41	 	      N		   0.0	0.0
3	 	 CACM-2939	  42	 	      N		   0.0	0.0
3	 	 CACM-1457	  43	 	      N		   0.0	0.0
3	 	 CACM-0086	  44	 	      N		   0.0	0.0
3	 	 CACM-1007	  45	 	      N		   0.0	0.0
3	 	 CACM-1134	  46	 	      R		   0.021739130434782608	0.16666666666666666
3	 	 CACM-1360	  47	 	      N		   0.02127659574468085	0.16666666666666666
3	 	 CACM-1787	  48	 	      N		   0.020833333333333332	0.16666666666666666
3	 	 CACM-0799	  49	 	      N		   0.02040816326530612	0.16666666666666666
3	 	 CACM-1102	  50	 	      N		   0.02	0.16666666666666666
3	 	 CACM-2066	  51	 	      N		   0.0196078431372549	0.16666666666666666
3	 	 CACM-1484	  52	 	      N		   0.019230769230769232	0.16666666666666666
3	 	 CACM-2886	  53	 	      N		   0.018867924528301886	0.16666666666666666
3	 	 CACM-1365	  54	 	      N		   0.018518518518518517	0.16666666666666666
3	 	 CACM-3148	  55	 	      N		   0.01818181818181818	0.16666666666666666
3	 	 CACM-0464	  56	 	      N		   0.017857142857142856	0.16666666666666666
3	 	 CACM-1467	  57	 	      N		   0.017543859649122806	0.16666666666666666
3	 	 CACM-2254	  58	 	      N		   0.017241379310344827	0.16666666666666666
3	 	 CACM-0084	  59	 	      N		   0.01694915254237288	0.16666666666666666
3	 	 CACM-2326	  60	 	      N		   0.016666666666666666	0.16666666666666666
3	 	 CACM-3099	  61	 	      N		   0.01639344262295082	0.16666666666666666
3	 	 CACM-0605	  62	 	      N		   0.016129032258064516	0.16666666666666666
3	 	 CACM-0596	  63	 	      N		   0.015873015873015872	0.16666666666666666
3	 	 CACM-2864	  64	 	      N		   0.015625	0.16666666666666666
3	 	 CACM-0637	  65	 	      N		   0.015384615384615385	0.16666666666666666
3	 	 CACM-2659	  66	 	      N		   0.015151515151515152	0.16666666666666666
3	 	 CACM-0854	  67	 	      N		   0.014925373134328358	0.16666666666666666
3	 	 CACM-3135	  68	 	      N		   0.014705882352941176	0.16666666666666666
3	 	 CACM-2658	  69	 	      N		   0.014492753623188406	0.16666666666666666
3	 	 CACM-1723	  70	 	      N		   0.014285714285714285	0.16666666666666666
3	 	 CACM-2990	  71	 	      N		   0.014084507042253521	0.16666666666666666
3	 	 CACM-3056	  72	 	      N		   0.013888888888888888	0.16666666666666666
3	 	 CACM-3030	  73	 	      N		   0.0136986301369863	0.16666666666666666
3	 	 CACM-1314	  74	 	      N		   0.013513513513513514	0.16666666666666666
3	 	 CACM-2652	  75	 	      N		   0.013333333333333334	0.16666666666666666
3	 	 CACM-1572	  76	 	      N		   0.013157894736842105	0.16666666666666666
3	 	 CACM-1402	  77	 	      N		   0.012987012987012988	0.16666666666666666
3	 	 CACM-1916	  78	 	      N		   0.01282051282051282	0.16666666666666666
3	 	 CACM-2572	  79	 	      N		   0.012658227848101266	0.16666666666666666
3	 	 CACM-1206	  80	 	      N		   0.0125	0.16666666666666666
3	 	 CACM-1111	  81	 	      N		   0.012345679012345678	0.16666666666666666
3	 	 CACM-1198	  82	 	      N		   0.012195121951219513	0.16666666666666666
3	 	 CACM-1135	  83	 	      N		   0.012048192771084338	0.16666666666666666
3	 	 CACM-2746	  84	 	      N		   0.011904761904761904	0.16666666666666666
3	 	 CACM-1386	  85	 	      N		   0.011764705882352941	0.16666666666666666
3	 	 CACM-1834	  86	 	      N		   0.011627906976744186	0.16666666666666666
3	 	 CACM-2264	  87	 	      N		   0.011494252873563218	0.16666666666666666
3	 	 CACM-2875	  88	 	      N		   0.011363636363636364	0.16666666666666666
3	 	 CACM-1267	  89	 	      N		   0.011235955056179775	0.16666666666666666
3	 	 CACM-3124	  90	 	      N		   0.011111111111111112	0.16666666666666666
3	 	 CACM-2782	  91	 	      N		   0.01098901098901099	0.16666666666666666
3	 	 CACM-1473	  92	 	      N		   0.010869565217391304	0.16666666666666666
3	 	 CACM-1565	  93	 	      N		   0.010752688172043012	0.16666666666666666
3	 	 CACM-1029	  94	 	      N		   0.010638297872340425	0.16666666666666666
3	 	 CACM-2112	  95	 	      N		   0.010526315789473684	0.16666666666666666
3	 	 CACM-3000	  96	 	      N		   0.010416666666666666	0.16666666666666666
3	 	 CACM-3102	  97	 	      N		   0.010309278350515464	0.16666666666666666
3	 	 CACM-2494	  98	 	      N		   0.01020408163265306	0.16666666666666666
3	 	 CACM-3080	  99	 	      N		   0.010101010101010102	0.16666666666666666
3	 	 CACM-2932	  100	 	      N		   0.01	0.16666666666666666
P@5 for query 3 is: 0.0
P@20 for query 3 is: 0.0
4	 	 CACM-1395	  1	 	      N		   0.0	0.0
4	 	 CACM-3043	  2	 	      R		   0.5	0.08333333333333333
4	 	 CACM-2895	  3	 	      N		   0.3333333333333333	0.08333333333333333
4	 	 CACM-2342	  4	 	      N		   0.25	0.08333333333333333
4	 	 CACM-1943	  5	 	      N		   0.2	0.08333333333333333
4	 	 CACM-1014	  6	 	      N		   0.16666666666666666	0.08333333333333333
4	 	 CACM-3128	  7	 	      R		   0.2857142857142857	0.16666666666666666
4	 	 CACM-0409	  8	 	      N		   0.25	0.16666666666666666
4	 	 CACM-1458	  9	 	      N		   0.2222222222222222	0.16666666666666666
4	 	 CACM-2958	  10	 	      N		   0.2	0.16666666666666666
4	 	 CACM-1536	  11	 	      N		   0.18181818181818182	0.16666666666666666
4	 	 CACM-1391	  12	 	      N		   0.16666666666666666	0.16666666666666666
4	 	 CACM-2619	  13	 	      N		   0.15384615384615385	0.16666666666666666
4	 	 CACM-2519	  14	 	      N		   0.14285714285714285	0.16666666666666666
4	 	 CACM-2377	  15	 	      N		   0.13333333333333333	0.16666666666666666
4	 	 CACM-1567	  16	 	      N		   0.125	0.16666666666666666
4	 	 CACM-3103	  17	 	      N		   0.11764705882352941	0.16666666666666666
4	 	 CACM-3082	  18	 	      R		   0.16666666666666666	0.25
4	 	 CACM-3013	  19	 	      N		   0.15789473684210525	0.25
4	 	 CACM-2932	  20	 	      N		   0.15	0.25
4	 	 CACM-1610	  21	 	      N		   0.14285714285714285	0.25
4	 	 CACM-2848	  22	 	      N		   0.13636363636363635	0.25
4	 	 CACM-1563	  23	 	      N		   0.13043478260869565	0.25
4	 	 CACM-3141	  24	 	      N		   0.125	0.25
4	 	 CACM-2554	  25	 	      N		   0.12	0.25
4	 	 CACM-2439	  26	 	      N		   0.11538461538461539	0.25
4	 	 CACM-1473	  27	 	      N		   0.1111111111111111	0.25
4	 	 CACM-1233	  28	 	      N		   0.10714285714285714	0.25
4	 	 CACM-3049	  29	 	      N		   0.10344827586206896	0.25
4	 	 CACM-3148	  30	 	      N		   0.1	0.25
4	 	 CACM-1083	  31	 	      N		   0.0967741935483871	0.25
4	 	 CACM-0282	  32	 	      N		   0.09375	0.25
4	 	 CACM-0084	  33	 	      N		   0.09090909090909091	0.25
4	 	 CACM-1199	  34	 	      N		   0.08823529411764706	0.25
4	 	 CACM-0949	  35	 	      N		   0.08571428571428572	0.25
4	 	 CACM-1601	  36	 	      N		   0.08333333333333333	0.25
4	 	 CACM-0761	  37	 	      N		   0.08108108108108109	0.25
4	 	 CACM-0303	  38	 	      N		   0.07894736842105263	0.25
4	 	 CACM-2940	  39	 	      N		   0.07692307692307693	0.25
4	 	 CACM-1001	  40	 	      N		   0.075	0.25
4	 	 CACM-1353	  41	 	      N		   0.07317073170731707	0.25
4	 	 CACM-0695	  42	 	      N		   0.07142857142857142	0.25
4	 	 CACM-1399	  43	 	      N		   0.06976744186046512	0.25
4	 	 CACM-1237	  44	 	      N		   0.06818181818181818	0.25
4	 	 CACM-3018	  45	 	      N		   0.06666666666666667	0.25
4	 	 CACM-2956	  46	 	      N		   0.06521739130434782	0.25
4	 	 CACM-1135	  47	 	      N		   0.06382978723404255	0.25
4	 	 CACM-1398	  48	 	      N		   0.0625	0.25
4	 	 CACM-1534	  49	 	      N		   0.061224489795918366	0.25
4	 	 CACM-2805	  50	 	      N		   0.06	0.25
4	 	 CACM-2150	  51	 	      N		   0.058823529411764705	0.25
4	 	 CACM-1527	  52	 	      N		   0.057692307692307696	0.25
4	 	 CACM-0403	  53	 	      N		   0.05660377358490566	0.25
4	 	 CACM-2969	  54	 	      N		   0.05555555555555555	0.25
4	 	 CACM-0435	  55	 	      N		   0.05454545454545454	0.25
4	 	 CACM-3137	  56	 	      N		   0.05357142857142857	0.25
4	 	 CACM-1180	  57	 	      N		   0.05263157894736842	0.25
4	 	 CACM-2684	  58	 	      N		   0.05172413793103448	0.25
4	 	 CACM-2371	  59	 	      R		   0.06779661016949153	0.3333333333333333
4	 	 CACM-0124	  60	 	      N		   0.06666666666666667	0.3333333333333333
4	 	 CACM-1326	  61	 	      N		   0.06557377049180328	0.3333333333333333
4	 	 CACM-2195	  62	 	      N		   0.06451612903225806	0.3333333333333333
4	 	 CACM-0253	  63	 	      N		   0.06349206349206349	0.3333333333333333
4	 	 CACM-1550	  64	 	      N		   0.0625	0.3333333333333333
4	 	 CACM-2916	  65	 	      N		   0.06153846153846154	0.3333333333333333
4	 	 CACM-1346	  66	 	      N		   0.06060606060606061	0.3333333333333333
4	 	 CACM-2931	  67	 	      N		   0.05970149253731343	0.3333333333333333
4	 	 CACM-1529	  68	 	      N		   0.058823529411764705	0.3333333333333333
4	 	 CACM-1455	  69	 	      N		   0.057971014492753624	0.3333333333333333
4	 	 CACM-2378	  70	 	      N		   0.05714285714285714	0.3333333333333333
4	 	 CACM-1846	  71	 	      N		   0.056338028169014086	0.3333333333333333
4	 	 CACM-1272	  72	 	      N		   0.05555555555555555	0.3333333333333333
4	 	 CACM-1253	  73	 	      N		   0.0547945205479452	0.3333333333333333
4	 	 CACM-2196	  74	 	      N		   0.05405405405405406	0.3333333333333333
4	 	 CACM-2186	  75	 	      N		   0.05333333333333334	0.3333333333333333
4	 	 CACM-1829	  76	 	      N		   0.05263157894736842	0.3333333333333333
4	 	 CACM-2900	  77	 	      N		   0.05194805194805195	0.3333333333333333
4	 	 CACM-2164	  78	 	      N		   0.05128205128205128	0.3333333333333333
4	 	 CACM-1421	  79	 	      N		   0.05063291139240506	0.3333333333333333
4	 	 CACM-1248	  80	 	      N		   0.05	0.3333333333333333
4	 	 CACM-1748	  81	 	      N		   0.04938271604938271	0.3333333333333333
4	 	 CACM-1524	  82	 	      N		   0.04878048780487805	0.3333333333333333
4	 	 CACM-2546	  83	 	      N		   0.04819277108433735	0.3333333333333333
4	 	 CACM-1325	  84	 	      N		   0.047619047619047616	0.3333333333333333
4	 	 CACM-1171	  85	 	      N		   0.047058823529411764	0.3333333333333333
4	 	 CACM-2920	  86	 	      N		   0.046511627906976744	0.3333333333333333
4	 	 CACM-1362	  87	 	      N		   0.04597701149425287	0.3333333333333333
4	 	 CACM-2810	  88	 	      N		   0.045454545454545456	0.3333333333333333
4	 	 CACM-1404	  89	 	      N		   0.0449438202247191	0.3333333333333333
4	 	 CACM-1484	  90	 	      N		   0.044444444444444446	0.3333333333333333
4	 	 CACM-2096	  91	 	      N		   0.04395604395604396	0.3333333333333333
4	 	 CACM-3108	  92	 	      N		   0.043478260869565216	0.3333333333333333
4	 	 CACM-0724	  93	 	      N		   0.043010752688172046	0.3333333333333333
4	 	 CACM-2721	  94	 	      N		   0.0425531914893617	0.3333333333333333
4	 	 CACM-2666	  95	 	      N		   0.042105263157894736	0.3333333333333333
4	 	 CACM-2216	  96	 	      N		   0.041666666666666664	0.3333333333333333
4	 	 CACM-1145	  97	 	      N		   0.041237113402061855	0.3333333333333333
4	 	 CACM-1032	  98	 	      N		   0.04081632653061224	0.3333333333333333
4	 	 CACM-1604	  99	 	      N		   0.04040404040404041	0.3333333333333333
4	 	 CACM-1307	  100	 	      N		   0.04	0.3333333333333333
P@5 for query 4 is: 0.2
P@20 for query 4 is: 0.15
5	 	 CACM-1395	  1	 	      N		   0.0	0.0
5	 	 CACM-1829	  2	 	      N		   0.0	0.0
5	 	 CACM-2321	  3	 	      N		   0.0	0.0
5	 	 CACM-0892	  4	 	      N		   0.0	0.0
5	 	 CACM-1392	  5	 	      N		   0.0	0.0
5	 	 CACM-2035	  6	 	      R		   0.16666666666666666	0.125
5	 	 CACM-1502	  7	 	      R		   0.2857142857142857	0.25
5	 	 CACM-2003	  8	 	      N		   0.25	0.25
5	 	 CACM-1435	  9	 	      N		   0.2222222222222222	0.25
5	 	 CACM-2629	  10	 	      N		   0.2	0.25
5	 	 CACM-2841	  11	 	      N		   0.18181818181818182	0.25
5	 	 CACM-1396	  12	 	      N		   0.16666666666666666	0.25
5	 	 CACM-0671	  13	 	      N		   0.15384615384615385	0.25
5	 	 CACM-2645	  14	 	      N		   0.14285714285714285	0.25
5	 	 CACM-3190	  15	 	      N		   0.13333333333333333	0.25
5	 	 CACM-3144	  16	 	      N		   0.125	0.25
5	 	 CACM-1960	  17	 	      N		   0.11764705882352941	0.25
5	 	 CACM-1534	  18	 	      N		   0.1111111111111111	0.25
5	 	 CACM-1194	  19	 	      N		   0.10526315789473684	0.25
