Query 	 Document 	 Ranking 	 R/N 	 Precision 			 Recall
2	 	 CACM-2726	  32	 	      N		   0.09375	1.0
2	 	 CACM-2125	  33	 	      N		   0.09090909090909091	1.0
2	 	 CACM-3180	  34	 	      N		   0.08823529411764706	1.0
2	 	 CACM-2812	  35	 	      N		   0.08571428571428572	1.0
2	 	 CACM-1417	  36	 	      N		   0.08333333333333333	1.0
2	 	 CACM-1619	  37	 	      N		   0.08108108108108109	1.0
2	 	 CACM-2971	  38	 	      N		   0.07894736842105263	1.0
2	 	 CACM-2650	  39	 	      N		   0.07692307692307693	1.0
2	 	 CACM-2834	  40	 	      N		   0.075	1.0
2	 	 CACM-2629	  41	 	      N		   0.07317073170731707	1.0
2	 	 CACM-1676	  42	 	      N		   0.07142857142857142	1.0
2	 	 CACM-1272	  43	 	      N		   0.06976744186046512	1.0
2	 	 CACM-0276	  44	 	      N		   0.06818181818181818	1.0
2	 	 CACM-2106	  45	 	      N		   0.06666666666666667	1.0
2	 	 CACM-2195	  46	 	      N		   0.06521739130434782	1.0
2	 	 CACM-0047	  47	 	      N		   0.06382978723404255	1.0
2	 	 CACM-2850	  48	 	      N		   0.0625	1.0
2	 	 CACM-0670	  49	 	      N		   0.061224489795918366	1.0
2	 	 CACM-1770	  50	 	      N		   0.06	1.0
2	 	 CACM-3101	  51	 	      N		   0.058823529411764705	1.0
2	 	 CACM-1614	  52	 	      N		   0.057692307692307696	1.0
2	 	 CACM-2873	  53	 	      N		   0.05660377358490566	1.0
2	 	 CACM-1674	  54	 	      N		   0.05555555555555555	1.0
2	 	 CACM-2438	  55	 	      N		   0.05454545454545454	1.0
2	 	 CACM-2842	  56	 	      N		   0.05357142857142857	1.0
2	 	 CACM-1835	  57	 	      N		   0.05263157894736842	1.0
2	 	 CACM-3013	  58	 	      N		   0.05172413793103448	1.0
2	 	 CACM-2250	  59	 	      N		   0.05084745762711865	1.0
2	 	 CACM-1032	  60	 	      N		   0.05	1.0
2	 	 CACM-1748	  61	 	      N		   0.04918032786885246	1.0
2	 	 CACM-1391	  62	 	      N		   0.04838709677419355	1.0
2	 	 CACM-0397	  63	 	      N		   0.047619047619047616	1.0
2	 	 CACM-1258	  64	 	      N		   0.046875	1.0
2	 	 CACM-2888	  65	 	      N		   0.046153846153846156	1.0
2	 	 CACM-1977	  66	 	      N		   0.045454545454545456	1.0
2	 	 CACM-2843	  67	 	      N		   0.04477611940298507	1.0
2	 	 CACM-1502	  68	 	      N		   0.04411764705882353	1.0
2	 	 CACM-3145	  69	 	      N		   0.043478260869565216	1.0
2	 	 CACM-2127	  70	 	      N		   0.04285714285714286	1.0
2	 	 CACM-3033	  71	 	      N		   0.04225352112676056	1.0
2	 	 CACM-3197	  72	 	      N		   0.041666666666666664	1.0
2	 	 CACM-3144	  73	 	      N		   0.0410958904109589	1.0
2	 	 CACM-1097	  74	 	      N		   0.04054054054054054	1.0
2	 	 CACM-1487	  75	 	      N		   0.04	1.0
2	 	 CACM-2833	  76	 	      N		   0.039473684210526314	1.0
2	 	 CACM-2840	  77	 	      N		   0.03896103896103896	1.0
2	 	 CACM-1550	  78	 	      N		   0.038461538461538464	1.0
2	 	 CACM-2688	  79	 	      N		   0.0379746835443038	1.0
2	 	 CACM-1827	  80	 	      N		   0.0375	1.0
2	 	 CACM-0854	  81	 	      N		   0.037037037037037035	1.0
2	 	 CACM-0867	  82	 	      N		   0.036585365853658534	1.0
2	 	 CACM-1530	  83	 	      N		   0.03614457831325301	1.0
2	 	 CACM-1252	  84	 	      N		   0.03571428571428571	1.0
2	 	 CACM-3130	  85	 	      N		   0.03529411764705882	1.0
2	 	 CACM-1471	  86	 	      N		   0.03488372093023256	1.0
2	 	 CACM-1264	  87	 	      N		   0.034482758620689655	1.0
2	 	 CACM-0758	  88	 	      N		   0.03409090909090909	1.0
2	 	 CACM-1844	  89	 	      N		   0.033707865168539325	1.0
2	 	 CACM-0944	  90	 	      N		   0.03333333333333333	1.0
2	 	 CACM-2855	  91	 	      N		   0.03296703296703297	1.0
2	 	 CACM-1807	  92	 	      N		   0.03260869565217391	1.0
2	 	 CACM-1143	  93	 	      N		   0.03225806451612903	1.0
2	 	 CACM-1867	  94	 	      N		   0.031914893617021274	1.0
2	 	 CACM-2847	  95	 	      N		   0.031578947368421054	1.0
2	 	 CACM-1625	  96	 	      N		   0.03125	1.0
2	 	 CACM-1902	  97	 	      N		   0.030927835051546393	1.0
2	 	 CACM-1035	  98	 	      N		   0.030612244897959183	1.0
2	 	 CACM-2852	  99	 	      N		   0.030303030303030304	1.0
2	 	 CACM-0321	  100	 	      N		   0.03	1.0
P@5 for query 2 is: 0.6
P@20 for query 2 is: 0.15
3	 	 CACM-1807	  1	 	      R		   1.0	0.16666666666666666
3	 	 CACM-1387	  2	 	      N		   0.5	0.16666666666666666
3	 	 CACM-2726	  3	 	      N		   0.3333333333333333	0.16666666666666666
3	 	 CACM-1572	  4	 	      N		   0.25	0.16666666666666666
3	 	 CACM-1402	  5	 	      N		   0.2	0.16666666666666666
3	 	 CACM-1206	  6	 	      N		   0.16666666666666666	0.16666666666666666
3	 	 CACM-1533	  7	 	      N		   0.14285714285714285	0.16666666666666666
3	 	 CACM-3115	  8	 	      N		   0.125	0.16666666666666666
3	 	 CACM-0252	  9	 	      N		   0.1111111111111111	0.16666666666666666
3	 	 CACM-0637	  10	 	      N		   0.1	0.16666666666666666
3	 	 CACM-1134	  11	 	      R		   0.18181818181818182	0.3333333333333333
3	 	 CACM-2252	  12	 	      N		   0.16666666666666666	0.3333333333333333
3	 	 CACM-2572	  13	 	      N		   0.15384615384615385	0.3333333333333333
3	 	 CACM-1976	  14	 	      N		   0.14285714285714285	0.3333333333333333
3	 	 CACM-1003	  15	 	      N		   0.13333333333333333	0.3333333333333333
3	 	 CACM-3045	  16	 	      N		   0.125	0.3333333333333333
3	 	 CACM-1194	  17	 	      N		   0.11764705882352941	0.3333333333333333
3	 	 CACM-1392	  18	 	      N		   0.1111111111111111	0.3333333333333333
3	 	 CACM-1525	  19	 	      N		   0.10526315789473684	0.3333333333333333
3	 	 CACM-2523	  20	 	      N		   0.1	0.3333333333333333
3	 	 CACM-2886	  21	 	      N		   0.09523809523809523	0.3333333333333333
3	 	 CACM-2210	  22	 	      N		   0.09090909090909091	0.3333333333333333
3	 	 CACM-1159	  23	 	      N		   0.08695652173913043	0.3333333333333333
3	 	 CACM-3139	  24	 	      N		   0.08333333333333333	0.3333333333333333
3	 	 CACM-2110	  25	 	      N		   0.08	0.3333333333333333
3	 	 CACM-2567	  26	 	      N		   0.07692307692307693	0.3333333333333333
3	 	 CACM-2871	  27	 	      N		   0.07407407407407407	0.3333333333333333
3	 	 CACM-1543	  28	 	      N		   0.07142857142857142	0.3333333333333333
3	 	 CACM-0605	  29	 	      N		   0.06896551724137931	0.3333333333333333
3	 	 CACM-2195	  30	 	      N		   0.06666666666666667	0.3333333333333333
3	 	 CACM-3069	  31	 	      N		   0.06451612903225806	0.3333333333333333
3	 	 CACM-2873	  32	 	      N		   0.0625	0.3333333333333333
3	 	 CACM-0867	  33	 	      N		   0.06060606060606061	0.3333333333333333
3	 	 CACM-1029	  34	 	      N		   0.058823529411764705	0.3333333333333333
3	 	 CACM-3130	  35	 	      N		   0.05714285714285714	0.3333333333333333
3	 	 CACM-1223	  36	 	      N		   0.05555555555555555	0.3333333333333333
3	 	 CACM-1423	  37	 	      N		   0.05405405405405406	0.3333333333333333
3	 	 CACM-0464	  38	 	      N		   0.05263157894736842	0.3333333333333333
3	 	 CACM-2865	  39	 	      N		   0.05128205128205128	0.3333333333333333
3	 	 CACM-1549	  40	 	      N		   0.05	0.3333333333333333
3	 	 CACM-2924	  41	 	      N		   0.04878048780487805	0.3333333333333333
3	 	 CACM-1783	  42	 	      N		   0.047619047619047616	0.3333333333333333
3	 	 CACM-1171	  43	 	      N		   0.046511627906976744	0.3333333333333333
3	 	 CACM-2864	  44	 	      N		   0.045454545454545456	0.3333333333333333
3	 	 CACM-1650	  45	 	      N		   0.044444444444444446	0.3333333333333333
3	 	 CACM-2606	  46	 	      N		   0.043478260869565216	0.3333333333333333
3	 	 CACM-2843	  47	 	      N		   0.0425531914893617	0.3333333333333333
3	 	 CACM-2111	  48	 	      N		   0.041666666666666664	0.3333333333333333
3	 	 CACM-2970	  49	 	      N		   0.04081632653061224	0.3333333333333333
3	 	 CACM-3066	  50	 	      N		   0.04	0.3333333333333333
3	 	 CACM-2939	  51	 	      N		   0.0392156862745098	0.3333333333333333
3	 	 CACM-1385	  52	 	      N		   0.038461538461538464	0.3333333333333333
3	 	 CACM-2787	  53	 	      N		   0.03773584905660377	0.3333333333333333
3	 	 CACM-2359	  54	 	      N		   0.037037037037037035	0.3333333333333333
3	 	 CACM-3030	  55	 	      N		   0.03636363636363636	0.3333333333333333
3	 	 CACM-1806	  56	 	      N		   0.03571428571428571	0.3333333333333333
3	 	 CACM-1671	  57	 	      N		   0.03508771929824561	0.3333333333333333
3	 	 CACM-3070	  58	 	      N		   0.034482758620689655	0.3333333333333333
3	 	 CACM-0533	  59	 	      N		   0.03389830508474576	0.3333333333333333
3	 	 CACM-2061	  60	 	      N		   0.03333333333333333	0.3333333333333333
3	 	 CACM-0241	  61	 	      N		   0.03278688524590164	0.3333333333333333
3	 	 CACM-1664	  62	 	      N		   0.03225806451612903	0.3333333333333333
3	 	 CACM-1721	  63	 	      N		   0.031746031746031744	0.3333333333333333
3	 	 CACM-1116	  64	 	      N		   0.03125	0.3333333333333333
3	 	 CACM-2559	  65	 	      N		   0.03076923076923077	0.3333333333333333
3	 	 CACM-2835	  66	 	      N		   0.030303030303030304	0.3333333333333333
3	 	 CACM-2921	  67	 	      N		   0.029850746268656716	0.3333333333333333
3	 	 CACM-2746	  68	 	      N		   0.029411764705882353	0.3333333333333333
3	 	 CACM-3082	  69	 	      N		   0.028985507246376812	0.3333333333333333
3	 	 CACM-2794	  70	 	      N		   0.02857142857142857	0.3333333333333333
3	 	 CACM-2905	  71	 	      N		   0.028169014084507043	0.3333333333333333
3	 	 CACM-2888	  72	 	      N		   0.027777777777777776	0.3333333333333333
3	 	 CACM-2846	  73	 	      N		   0.0273972602739726	0.3333333333333333
3	 	 CACM-1827	  74	 	      N		   0.02702702702702703	0.3333333333333333
3	 	 CACM-2261	  75	 	      N		   0.02666666666666667	0.3333333333333333
3	 	 CACM-1429	  76	 	      N		   0.02631578947368421	0.3333333333333333
3	 	 CACM-1805	  77	 	      N		   0.025974025974025976	0.3333333333333333
3	 	 CACM-1587	  78	 	      N		   0.02564102564102564	0.3333333333333333
3	 	 CACM-3124	  79	 	      N		   0.02531645569620253	0.3333333333333333
3	 	 CACM-3138	  80	 	      N		   0.025	0.3333333333333333
3	 	 CACM-1386	  81	 	      N		   0.024691358024691357	0.3333333333333333
3	 	 CACM-1307	  82	 	      N		   0.024390243902439025	0.3333333333333333
3	 	 CACM-2534	  83	 	      N		   0.024096385542168676	0.3333333333333333
3	 	 CACM-3033	  84	 	      N		   0.023809523809523808	0.3333333333333333
3	 	 CACM-1236	  85	 	      N		   0.023529411764705882	0.3333333333333333
3	 	 CACM-0441	  86	 	      N		   0.023255813953488372	0.3333333333333333
3	 	 CACM-1847	  87	 	      N		   0.022988505747126436	0.3333333333333333
3	 	 CACM-2918	  88	 	      N		   0.022727272727272728	0.3333333333333333
3	 	 CACM-3176	  89	 	      N		   0.02247191011235955	0.3333333333333333
3	 	 CACM-2083	  90	 	      N		   0.022222222222222223	0.3333333333333333
3	 	 CACM-3037	  91	 	      N		   0.02197802197802198	0.3333333333333333
3	 	 CACM-0794	  92	 	      N		   0.021739130434782608	0.3333333333333333
3	 	 CACM-1154	  93	 	      N		   0.021505376344086023	0.3333333333333333
3	 	 CACM-2186	  94	 	      N		   0.02127659574468085	0.3333333333333333
3	 	 CACM-2053	  95	 	      N		   0.021052631578947368	0.3333333333333333
3	 	 CACM-1109	  96	 	      N		   0.020833333333333332	0.3333333333333333
3	 	 CACM-2847	  97	 	      N		   0.020618556701030927	0.3333333333333333
3	 	 CACM-3101	  98	 	      N		   0.02040816326530612	0.3333333333333333
3	 	 CACM-2569	  99	 	      N		   0.020202020202020204	0.3333333333333333
3	 	 CACM-2882	  100	 	      N		   0.02	0.3333333333333333
P@5 for query 3 is: 0.2
P@20 for query 3 is: 0.1
4	 	 CACM-3128	  1	 	      R		   1.0	0.08333333333333333
4	 	 CACM-3043	  2	 	      R		   1.0	0.16666666666666666
4	 	 CACM-2342	  3	 	      N		   0.6666666666666666	0.16666666666666666
4	 	 CACM-2377	  4	 	      N		   0.5	0.16666666666666666
4	 	 CACM-2519	  5	 	      N		   0.4	0.16666666666666666
4	 	 CACM-2371	  6	 	      R		   0.5	0.25
4	 	 CACM-3141	  7	 	      N		   0.42857142857142855	0.25
4	 	 CACM-2895	  8	 	      N		   0.375	0.25
4	 	 CACM-1135	  9	 	      N		   0.3333333333333333	0.25
4	 	 CACM-2931	  10	 	      N		   0.3	0.25
4	 	 CACM-2939	  11	 	      N		   0.2727272727272727	0.25
4	 	 CACM-2376	  12	 	      N		   0.25	0.25
4	 	 CACM-2920	  13	 	      N		   0.23076923076923078	0.25
4	 	 CACM-2969	  14	 	      N		   0.21428571428571427	0.25
4	 	 CACM-3148	  15	 	      N		   0.2	0.25
4	 	 CACM-3082	  16	 	      R		   0.25	0.3333333333333333
4	 	 CACM-1846	  17	 	      N		   0.23529411764705882	0.3333333333333333
4	 	 CACM-2816	  18	 	      N		   0.2222222222222222	0.3333333333333333
4	 	 CACM-2940	  19	 	      N		   0.21052631578947367	0.3333333333333333
4	 	 CACM-3103	  20	 	      N		   0.2	0.3333333333333333
4	 	 CACM-2870	  21	 	      N		   0.19047619047619047	0.3333333333333333
4	 	 CACM-1199	  22	 	      N		   0.18181818181818182	0.3333333333333333
4	 	 CACM-2958	  23	 	      N		   0.17391304347826086	0.3333333333333333
4	 	 CACM-1748	  24	 	      N		   0.16666666666666666	0.3333333333333333
4	 	 CACM-3105	  25	 	      N		   0.16	0.3333333333333333
4	 	 CACM-3073	  26	 	      R		   0.19230769230769232	0.4166666666666667
4	 	 CACM-2912	  27	 	      R		   0.2222222222222222	0.5
4	 	 CACM-1145	  28	 	      N		   0.21428571428571427	0.5
4	 	 CACM-2721	  29	 	      N		   0.20689655172413793	0.5
4	 	 CACM-2848	  30	 	      N		   0.2	0.5
4	 	 CACM-2378	  31	 	      N		   0.1935483870967742	0.5
4	 	 CACM-2949	  32	 	      N		   0.1875	0.5
4	 	 CACM-2632	  33	 	      N		   0.18181818181818182	0.5
4	 	 CACM-1272	  34	 	      N		   0.17647058823529413	0.5
4	 	 CACM-2684	  35	 	      N		   0.17142857142857143	0.5
4	 	 CACM-2080	  36	 	      N		   0.16666666666666666	0.5
4	 	 CACM-1198	  37	 	      N		   0.16216216216216217	0.5
4	 	 CACM-3039	  38	 	      N		   0.15789473684210525	0.5
4	 	 CACM-2276	  39	 	      N		   0.15384615384615385	0.5
4	 	 CACM-2619	  40	 	      N		   0.15	0.5
4	 	 CACM-2742	  41	 	      N		   0.14634146341463414	0.5
4	 	 CACM-3013	  42	 	      N		   0.14285714285714285	0.5
4	 	 CACM-1829	  43	 	      N		   0.13953488372093023	0.5
4	 	 CACM-1485	  44	 	      N		   0.13636363636363635	0.5
4	 	 CACM-1550	  45	 	      N		   0.13333333333333333	0.5
4	 	 CACM-2320	  46	 	      N		   0.13043478260869565	0.5
4	 	 CACM-1854	  47	 	      N		   0.1276595744680851	0.5
4	 	 CACM-2060	  48	 	      N		   0.125	0.5
4	 	 CACM-2546	  49	 	      N		   0.12244897959183673	0.5
4	 	 CACM-2767	  50	 	      N		   0.12	0.5
4	 	 CACM-3049	  51	 	      N		   0.11764705882352941	0.5
4	 	 CACM-2929	  52	 	      N		   0.11538461538461539	0.5
4	 	 CACM-2865	  53	 	      N		   0.11320754716981132	0.5
4	 	 CACM-2314	  54	 	      N		   0.1111111111111111	0.5
4	 	 CACM-2851	  55	 	      N		   0.10909090909090909	0.5
4	 	 CACM-2840	  56	 	      N		   0.10714285714285714	0.5
4	 	 CACM-2946	  57	 	      N		   0.10526315789473684	0.5
4	 	 CACM-2900	  58	 	      N		   0.10344827586206896	0.5
4	 	 CACM-1323	  59	 	      N		   0.1016949152542373	0.5
4	 	 CACM-1928	  60	 	      N		   0.1	0.5
4	 	 CACM-3018	  61	 	      N		   0.09836065573770492	0.5
4	 	 CACM-1253	  62	 	      N		   0.0967741935483871	0.5
4	 	 CACM-0435	  63	 	      N		   0.09523809523809523	0.5
4	 	 CACM-2626	  64	 	      N		   0.09375	0.5
4	 	 CACM-0724	  65	 	      N		   0.09230769230769231	0.5
4	 	 CACM-2196	  66	 	      N		   0.09090909090909091	0.5
4	 	 CACM-1385	  67	 	      N		   0.08955223880597014	0.5
4	 	 CACM-1665	  68	 	      N		   0.08823529411764706	0.5
4	 	 CACM-1677	  69	 	      N		   0.08695652173913043	0.5
4	 	 CACM-1710	  70	 	      N		   0.08571428571428572	0.5
4	 	 CACM-3127	  71	 	      R		   0.09859154929577464	0.5833333333333334
4	 	 CACM-2020	  72	 	      N		   0.09722222222222222	0.5833333333333334
4	 	 CACM-3081	  73	 	      N		   0.0958904109589041	0.5833333333333334
4	 	 CACM-2905	  74	 	      N		   0.0945945945945946	0.5833333333333334
4	 	 CACM-1484	  75	 	      N		   0.09333333333333334	0.5833333333333334
4	 	 CACM-0409	  76	 	      N		   0.09210526315789473	0.5833333333333334
4	 	 CACM-3120	  77	 	      N		   0.09090909090909091	0.5833333333333334
4	 	 CACM-1698	  78	 	      N		   0.08974358974358974	0.5833333333333334
4	 	 CACM-0527	  79	 	      N		   0.08860759493670886	0.5833333333333334
4	 	 CACM-0040	  80	 	      N		   0.0875	0.5833333333333334
4	 	 CACM-1678	  81	 	      N		   0.08641975308641975	0.5833333333333334
4	 	 CACM-1536	  82	 	      N		   0.08536585365853659	0.5833333333333334
4	 	 CACM-3080	  83	 	      N		   0.08433734939759036	0.5833333333333334
4	 	 CACM-1626	  84	 	      N		   0.08333333333333333	0.5833333333333334
4	 	 CACM-2150	  85	 	      N		   0.08235294117647059	0.5833333333333334
4	 	 CACM-1098	  86	 	      N		   0.08139534883720931	0.5833333333333334
4	 	 CACM-3137	  87	 	      N		   0.08045977011494253	0.5833333333333334
4	 	 CACM-1527	  88	 	      N		   0.07954545454545454	0.5833333333333334
4	 	 CACM-1623	  89	 	      N		   0.07865168539325842	0.5833333333333334
4	 	 CACM-1529	  90	 	      N		   0.07777777777777778	0.5833333333333334
4	 	 CACM-2438	  91	 	      N		   0.07692307692307693	0.5833333333333334
4	 	 CACM-2849	  92	 	      N		   0.07608695652173914	0.5833333333333334
4	 	 CACM-1978	  93	 	      N		   0.07526881720430108	0.5833333333333334
4	 	 CACM-0278	  94	 	      N		   0.07446808510638298	0.5833333333333334
4	 	 CACM-0321	  95	 	      N		   0.07368421052631578	0.5833333333333334
4	 	 CACM-2883	  96	 	      N		   0.07291666666666667	0.5833333333333334
4	 	 CACM-1206	  97	 	      N		   0.07216494845360824	0.5833333333333334
