Query 	 Document 	 Ranking 	 R/N 	 Precision 			 Recall
2	 	 CACM-1010	  13	 	      N		   0.23076923076923078	1.0
2	 	 CACM-2304	  14	 	      N		   0.21428571428571427	1.0
2	 	 CACM-1861	  15	 	      N		   0.2	1.0
2	 	 CACM-2039	  16	 	      N		   0.1875	1.0
2	 	 CACM-1012	  17	 	      N		   0.17647058823529413	1.0
2	 	 CACM-0276	  18	 	      N		   0.16666666666666666	1.0
2	 	 CACM-2554	  19	 	      N		   0.15789473684210525	1.0
2	 	 CACM-1867	  20	 	      N		   0.15	1.0
2	 	 CACM-3180	  21	 	      N		   0.14285714285714285	1.0
2	 	 CACM-1062	  22	 	      N		   0.13636363636363635	1.0
2	 	 CACM-1264	  23	 	      N		   0.13043478260869565	1.0
2	 	 CACM-1821	  24	 	      N		   0.125	1.0
2	 	 CACM-1619	  25	 	      N		   0.12	1.0
2	 	 CACM-1182	  26	 	      N		   0.11538461538461539	1.0
2	 	 CACM-2650	  27	 	      N		   0.1111111111111111	1.0
2	 	 CACM-0408	  28	 	      N		   0.10714285714285714	1.0
2	 	 CACM-2352	  29	 	      N		   0.10344827586206896	1.0
2	 	 CACM-0108	  30	 	      N		   0.1	1.0
2	 	 CACM-2939	  31	 	      N		   0.0967741935483871	1.0
2	 	 CACM-0626	  32	 	      N		   0.09375	1.0
2	 	 CACM-2735	  33	 	      N		   0.09090909090909091	1.0
2	 	 CACM-2714	  34	 	      N		   0.08823529411764706	1.0
2	 	 CACM-2664	  35	 	      N		   0.08571428571428572	1.0
2	 	 CACM-1652	  36	 	      N		   0.08333333333333333	1.0
2	 	 CACM-1272	  37	 	      N		   0.08108108108108109	1.0
2	 	 CACM-2976	  38	 	      N		   0.07894736842105263	1.0
2	 	 CACM-0246	  39	 	      N		   0.07692307692307693	1.0
2	 	 CACM-3117	  40	 	      N		   0.075	1.0
2	 	 CACM-0857	  41	 	      N		   0.07317073170731707	1.0
2	 	 CACM-2577	  42	 	      N		   0.07142857142857142	1.0
2	 	 CACM-2663	  43	 	      N		   0.06976744186046512	1.0
2	 	 CACM-1397	  44	 	      N		   0.06818181818181818	1.0
2	 	 CACM-1634	  45	 	      N		   0.06666666666666667	1.0
2	 	 CACM-2125	  46	 	      N		   0.06521739130434782	1.0
2	 	 CACM-1258	  47	 	      N		   0.06382978723404255	1.0
2	 	 CACM-2143	  48	 	      N		   0.0625	1.0
2	 	 CACM-2328	  49	 	      N		   0.061224489795918366	1.0
2	 	 CACM-3194	  50	 	      N		   0.06	1.0
2	 	 CACM-0058	  51	 	      N		   0.058823529411764705	1.0
2	 	 CACM-0372	  52	 	      N		   0.057692307692307696	1.0
2	 	 CACM-0394	  53	 	      N		   0.05660377358490566	1.0
2	 	 CACM-0853	  54	 	      N		   0.05555555555555555	1.0
2	 	 CACM-1105	  55	 	      N		   0.05454545454545454	1.0
2	 	 CACM-1014	  56	 	      N		   0.05357142857142857	1.0
2	 	 CACM-0890	  57	 	      N		   0.05263157894736842	1.0
2	 	 CACM-2021	  58	 	      N		   0.05172413793103448	1.0
2	 	 CACM-0798	  59	 	      N		   0.05084745762711865	1.0
2	 	 CACM-1843	  60	 	      N		   0.05	1.0
2	 	 CACM-3003	  61	 	      N		   0.04918032786885246	1.0
2	 	 CACM-0391	  62	 	      N		   0.04838709677419355	1.0
2	 	 CACM-1139	  63	 	      N		   0.047619047619047616	1.0
2	 	 CACM-1702	  64	 	      N		   0.046875	1.0
2	 	 CACM-0854	  65	 	      N		   0.046153846153846156	1.0
2	 	 CACM-1671	  66	 	      N		   0.045454545454545456	1.0
2	 	 CACM-0397	  67	 	      N		   0.04477611940298507	1.0
2	 	 CACM-1136	  68	 	      N		   0.04411764705882353	1.0
2	 	 CACM-1990	  69	 	      N		   0.043478260869565216	1.0
2	 	 CACM-0123	  70	 	      N		   0.04285714285714286	1.0
2	 	 CACM-1753	  71	 	      N		   0.04225352112676056	1.0
2	 	 CACM-2422	  72	 	      N		   0.041666666666666664	1.0
2	 	 CACM-2493	  73	 	      N		   0.0410958904109589	1.0
2	 	 CACM-0407	  74	 	      N		   0.04054054054054054	1.0
2	 	 CACM-1941	  75	 	      N		   0.04	1.0
2	 	 CACM-1623	  76	 	      N		   0.039473684210526314	1.0
2	 	 CACM-2786	  77	 	      N		   0.03896103896103896	1.0
2	 	 CACM-1910	  78	 	      N		   0.038461538461538464	1.0
2	 	 CACM-2276	  79	 	      N		   0.0379746835443038	1.0
2	 	 CACM-1994	  80	 	      N		   0.0375	1.0
2	 	 CACM-2472	  81	 	      N		   0.037037037037037035	1.0
2	 	 CACM-1072	  82	 	      N		   0.036585365853658534	1.0
2	 	 CACM-0942	  83	 	      N		   0.03614457831325301	1.0
2	 	 CACM-2621	  84	 	      N		   0.03571428571428571	1.0
2	 	 CACM-1096	  85	 	      N		   0.03529411764705882	1.0
2	 	 CACM-1981	  86	 	      N		   0.03488372093023256	1.0
2	 	 CACM-2440	  87	 	      N		   0.034482758620689655	1.0
2	 	 CACM-2704	  88	 	      N		   0.03409090909090909	1.0
2	 	 CACM-2917	  89	 	      N		   0.033707865168539325	1.0
2	 	 CACM-2812	  90	 	      N		   0.03333333333333333	1.0
2	 	 CACM-1369	  91	 	      N		   0.03296703296703297	1.0
2	 	 CACM-1915	  92	 	      N		   0.03260869565217391	1.0
2	 	 CACM-0563	  93	 	      N		   0.03225806451612903	1.0
2	 	 CACM-0569	  94	 	      N		   0.031914893617021274	1.0
2	 	 CACM-0740	  95	 	      N		   0.031578947368421054	1.0
2	 	 CACM-0290	  96	 	      N		   0.03125	1.0
2	 	 CACM-0459	  97	 	      N		   0.030927835051546393	1.0
2	 	 CACM-0998	  98	 	      N		   0.030612244897959183	1.0
2	 	 CACM-2638	  99	 	      N		   0.030303030303030304	1.0
2	 	 CACM-2467	  100	 	      N		   0.03	1.0
P@5 for query 2 is: 0.6
P@20 for query 2 is: 0.15
3	 	 CACM-0637	  1	 	      N		   0.0	0.0
3	 	 CACM-1387	  2	 	      N		   0.0	0.0
3	 	 CACM-1787	  3	 	      N		   0.0	0.0
3	 	 CACM-0252	  4	 	      N		   0.0	0.0
3	 	 CACM-1533	  5	 	      N		   0.0	0.0
3	 	 CACM-3115	  6	 	      N		   0.0	0.0
3	 	 CACM-1134	  7	 	      R		   0.14285714285714285	0.16666666666666666
3	 	 CACM-1807	  8	 	      R		   0.25	0.3333333333333333
3	 	 CACM-1572	  9	 	      N		   0.2222222222222222	0.3333333333333333
3	 	 CACM-2411	  10	 	      N		   0.2	0.3333333333333333
3	 	 CACM-2061	  11	 	      N		   0.18181818181818182	0.3333333333333333
3	 	 CACM-3130	  12	 	      N		   0.16666666666666666	0.3333333333333333
3	 	 CACM-2111	  13	 	      N		   0.15384615384615385	0.3333333333333333
3	 	 CACM-1007	  14	 	      N		   0.14285714285714285	0.3333333333333333
3	 	 CACM-1402	  15	 	      N		   0.13333333333333333	0.3333333333333333
3	 	 CACM-1783	  16	 	      N		   0.125	0.3333333333333333
3	 	 CACM-0205	  17	 	      N		   0.11764705882352941	0.3333333333333333
3	 	 CACM-2886	  18	 	      N		   0.1111111111111111	0.3333333333333333
3	 	 CACM-1392	  19	 	      N		   0.10526315789473684	0.3333333333333333
3	 	 CACM-1947	  20	 	      R		   0.15	0.5
3	 	 CACM-2551	  21	 	      N		   0.14285714285714285	0.5
3	 	 CACM-1062	  22	 	      N		   0.13636363636363635	0.5
3	 	 CACM-1029	  23	 	      N		   0.13043478260869565	0.5
3	 	 CACM-1565	  24	 	      N		   0.125	0.5
3	 	 CACM-2658	  25	 	      N		   0.12	0.5
3	 	 CACM-2423	  26	 	      N		   0.11538461538461539	0.5
3	 	 CACM-2449	  27	 	      N		   0.1111111111111111	0.5
3	 	 CACM-2867	  28	 	      N		   0.10714285714285714	0.5
3	 	 CACM-1223	  29	 	      N		   0.10344827586206896	0.5
3	 	 CACM-1682	  30	 	      N		   0.1	0.5
3	 	 CACM-1723	  31	 	      N		   0.0967741935483871	0.5
3	 	 CACM-1194	  32	 	      N		   0.09375	0.5
3	 	 CACM-1154	  33	 	      N		   0.09090909090909091	0.5
3	 	 CACM-2053	  34	 	      N		   0.08823529411764706	0.5
3	 	 CACM-0799	  35	 	      N		   0.08571428571428572	0.5
3	 	 CACM-3080	  36	 	      N		   0.08333333333333333	0.5
3	 	 CACM-3093	  37	 	      N		   0.08108108108108109	0.5
3	 	 CACM-2064	  38	 	      N		   0.07894736842105263	0.5
3	 	 CACM-3103	  39	 	      N		   0.07692307692307693	0.5
3	 	 CACM-2439	  40	 	      N		   0.075	0.5
3	 	 CACM-2904	  41	 	      N		   0.07317073170731707	0.5
3	 	 CACM-3028	  42	 	      N		   0.07142857142857142	0.5
3	 	 CACM-2175	  43	 	      N		   0.06976744186046512	0.5
3	 	 CACM-1159	  44	 	      N		   0.06818181818181818	0.5
3	 	 CACM-3124	  45	 	      N		   0.06666666666666667	0.5
3	 	 CACM-2684	  46	 	      N		   0.06521739130434782	0.5
3	 	 CACM-2871	  47	 	      N		   0.06382978723404255	0.5
3	 	 CACM-2877	  48	 	      N		   0.0625	0.5
3	 	 CACM-2534	  49	 	      N		   0.061224489795918366	0.5
3	 	 CACM-2897	  50	 	      N		   0.06	0.5
3	 	 CACM-2929	  51	 	      N		   0.058823529411764705	0.5
3	 	 CACM-2542	  52	 	      N		   0.057692307692307696	0.5
3	 	 CACM-1916	  53	 	      N		   0.05660377358490566	0.5
3	 	 CACM-1365	  54	 	      N		   0.05555555555555555	0.5
3	 	 CACM-2112	  55	 	      N		   0.05454545454545454	0.5
3	 	 CACM-3056	  56	 	      N		   0.05357142857142857	0.5
3	 	 CACM-1003	  57	 	      N		   0.05263157894736842	0.5
3	 	 CACM-2138	  58	 	      N		   0.05172413793103448	0.5
3	 	 CACM-0254	  59	 	      N		   0.05084745762711865	0.5
3	 	 CACM-2110	  60	 	      N		   0.05	0.5
3	 	 CACM-2921	  61	 	      N		   0.04918032786885246	0.5
3	 	 CACM-1315	  62	 	      N		   0.04838709677419355	0.5
3	 	 CACM-2887	  63	 	      N		   0.047619047619047616	0.5
3	 	 CACM-2990	  64	 	      N		   0.046875	0.5
3	 	 CACM-2659	  65	 	      N		   0.046153846153846156	0.5
3	 	 CACM-1386	  66	 	      N		   0.045454545454545456	0.5
3	 	 CACM-0464	  67	 	      N		   0.04477611940298507	0.5
3	 	 CACM-3099	  68	 	      N		   0.04411764705882353	0.5
3	 	 CACM-0596	  69	 	      N		   0.043478260869565216	0.5
3	 	 CACM-0303	  70	 	      N		   0.04285714285714286	0.5
3	 	 CACM-2939	  71	 	      N		   0.04225352112676056	0.5
3	 	 CACM-1671	  72	 	      N		   0.041666666666666664	0.5
3	 	 CACM-2130	  73	 	      N		   0.0410958904109589	0.5
3	 	 CACM-2843	  74	 	      N		   0.04054054054054054	0.5
3	 	 CACM-1206	  75	 	      N		   0.04	0.5
3	 	 CACM-2918	  76	 	      N		   0.039473684210526314	0.5
3	 	 CACM-1185	  77	 	      N		   0.03896103896103896	0.5
3	 	 CACM-0605	  78	 	      N		   0.038461538461538464	0.5
3	 	 CACM-2746	  79	 	      N		   0.0379746835443038	0.5
3	 	 CACM-2247	  80	 	      N		   0.0375	0.5
3	 	 CACM-2598	  81	 	      N		   0.037037037037037035	0.5
3	 	 CACM-1728	  82	 	      N		   0.036585365853658534	0.5
3	 	 CACM-3045	  83	 	      N		   0.03614457831325301	0.5
3	 	 CACM-2579	  84	 	      N		   0.03571428571428571	0.5
3	 	 CACM-2864	  85	 	      N		   0.03529411764705882	0.5
3	 	 CACM-1457	  86	 	      N		   0.03488372093023256	0.5
3	 	 CACM-1012	  87	 	      N		   0.034482758620689655	0.5
3	 	 CACM-2808	  88	 	      N		   0.03409090909090909	0.5
3	 	 CACM-2945	  89	 	      N		   0.033707865168539325	0.5
3	 	 CACM-1496	  90	 	      N		   0.03333333333333333	0.5
3	 	 CACM-2217	  91	 	      N		   0.03296703296703297	0.5
3	 	 CACM-3110	  92	 	      N		   0.03260869565217391	0.5
3	 	 CACM-2572	  93	 	      N		   0.03225806451612903	0.5
3	 	 CACM-2341	  94	 	      N		   0.031914893617021274	0.5
3	 	 CACM-1109	  95	 	      N		   0.031578947368421054	0.5
3	 	 CACM-1612	  96	 	      N		   0.03125	0.5
3	 	 CACM-2794	  97	 	      N		   0.030927835051546393	0.5
3	 	 CACM-1236	  98	 	      N		   0.030612244897959183	0.5
3	 	 CACM-1620	  99	 	      N		   0.030303030303030304	0.5
3	 	 CACM-1684	  100	 	      N		   0.03	0.5
P@5 for query 3 is: 0.0
P@20 for query 3 is: 0.15
4	 	 CACM-3128	  1	 	      R		   1.0	0.08333333333333333
4	 	 CACM-3043	  2	 	      R		   1.0	0.16666666666666666
4	 	 CACM-2342	  3	 	      N		   0.6666666666666666	0.16666666666666666
4	 	 CACM-2377	  4	 	      N		   0.5	0.16666666666666666
4	 	 CACM-2519	  5	 	      N		   0.4	0.16666666666666666
4	 	 CACM-2371	  6	 	      R		   0.5	0.25
4	 	 CACM-3141	  7	 	      N		   0.42857142857142855	0.25
4	 	 CACM-2895	  8	 	      N		   0.375	0.25
4	 	 CACM-1135	  9	 	      N		   0.3333333333333333	0.25
4	 	 CACM-2931	  10	 	      N		   0.3	0.25
4	 	 CACM-2939	  11	 	      N		   0.2727272727272727	0.25
4	 	 CACM-2376	  12	 	      N		   0.25	0.25
4	 	 CACM-2920	  13	 	      N		   0.23076923076923078	0.25
4	 	 CACM-2969	  14	 	      N		   0.21428571428571427	0.25
4	 	 CACM-3148	  15	 	      N		   0.2	0.25
4	 	 CACM-3082	  16	 	      R		   0.25	0.3333333333333333
4	 	 CACM-1846	  17	 	      N		   0.23529411764705882	0.3333333333333333
4	 	 CACM-2816	  18	 	      N		   0.2222222222222222	0.3333333333333333
4	 	 CACM-2940	  19	 	      N		   0.21052631578947367	0.3333333333333333
4	 	 CACM-3103	  20	 	      N		   0.2	0.3333333333333333
4	 	 CACM-2870	  21	 	      N		   0.19047619047619047	0.3333333333333333
4	 	 CACM-1199	  22	 	      N		   0.18181818181818182	0.3333333333333333
4	 	 CACM-2958	  23	 	      N		   0.17391304347826086	0.3333333333333333
4	 	 CACM-1748	  24	 	      N		   0.16666666666666666	0.3333333333333333
4	 	 CACM-3105	  25	 	      N		   0.16	0.3333333333333333
4	 	 CACM-3073	  26	 	      R		   0.19230769230769232	0.4166666666666667
4	 	 CACM-2912	  27	 	      R		   0.2222222222222222	0.5
4	 	 CACM-1145	  28	 	      N		   0.21428571428571427	0.5
4	 	 CACM-2721	  29	 	      N		   0.20689655172413793	0.5
4	 	 CACM-2848	  30	 	      N		   0.2	0.5
4	 	 CACM-2378	  31	 	      N		   0.1935483870967742	0.5
4	 	 CACM-2949	  32	 	      N		   0.1875	0.5
4	 	 CACM-2632	  33	 	      N		   0.18181818181818182	0.5
4	 	 CACM-1272	  34	 	      N		   0.17647058823529413	0.5
4	 	 CACM-2684	  35	 	      N		   0.17142857142857143	0.5
4	 	 CACM-2080	  36	 	      N		   0.16666666666666666	0.5
4	 	 CACM-1198	  37	 	      N		   0.16216216216216217	0.5
4	 	 CACM-3039	  38	 	      N		   0.15789473684210525	0.5
4	 	 CACM-2276	  39	 	      N		   0.15384615384615385	0.5
4	 	 CACM-2619	  40	 	      N		   0.15	0.5
4	 	 CACM-2742	  41	 	      N		   0.14634146341463414	0.5
4	 	 CACM-3013	  42	 	      N		   0.14285714285714285	0.5
4	 	 CACM-1829	  43	 	      N		   0.13953488372093023	0.5
4	 	 CACM-1485	  44	 	      N		   0.13636363636363635	0.5
4	 	 CACM-1550	  45	 	      N		   0.13333333333333333	0.5
4	 	 CACM-2320	  46	 	      N		   0.13043478260869565	0.5
4	 	 CACM-1854	  47	 	      N		   0.1276595744680851	0.5
4	 	 CACM-2060	  48	 	      N		   0.125	0.5
4	 	 CACM-2546	  49	 	      N		   0.12244897959183673	0.5
4	 	 CACM-2767	  50	 	      N		   0.12	0.5
4	 	 CACM-3049	  51	 	      N		   0.11764705882352941	0.5
4	 	 CACM-2929	  52	 	      N		   0.11538461538461539	0.5
4	 	 CACM-2865	  53	 	      N		   0.11320754716981132	0.5
4	 	 CACM-2314	  54	 	      N		   0.1111111111111111	0.5
4	 	 CACM-2851	  55	 	      N		   0.10909090909090909	0.5
4	 	 CACM-2840	  56	 	      N		   0.10714285714285714	0.5
4	 	 CACM-2946	  57	 	      N		   0.10526315789473684	0.5
4	 	 CACM-2900	  58	 	      N		   0.10344827586206896	0.5
4	 	 CACM-1323	  59	 	      N		   0.1016949152542373	0.5
4	 	 CACM-1928	  60	 	      N		   0.1	0.5
4	 	 CACM-3018	  61	 	      N		   0.09836065573770492	0.5
4	 	 CACM-1253	  62	 	      N		   0.0967741935483871	0.5
4	 	 CACM-0435	  63	 	      N		   0.09523809523809523	0.5
4	 	 CACM-2626	  64	 	      N		   0.09375	0.5
4	 	 CACM-0724	  65	 	      N		   0.09230769230769231	0.5
4	 	 CACM-2196	  66	 	      N		   0.09090909090909091	0.5
4	 	 CACM-1385	  67	 	      N		   0.08955223880597014	0.5
4	 	 CACM-1665	  68	 	      N		   0.08823529411764706	0.5
4	 	 CACM-1677	  69	 	      N		   0.08695652173913043	0.5
4	 	 CACM-1710	  70	 	      N		   0.08571428571428572	0.5
4	 	 CACM-3127	  71	 	      R		   0.09859154929577464	0.5833333333333334
4	 	 CACM-2020	  72	 	      N		   0.09722222222222222	0.5833333333333334
4	 	 CACM-3081	  73	 	      N		   0.0958904109589041	0.5833333333333334
4	 	 CACM-2905	  74	 	      N		   0.0945945945945946	0.5833333333333334
4	 	 CACM-1484	  75	 	      N		   0.09333333333333334	0.5833333333333334
4	 	 CACM-0409	  76	 	      N		   0.09210526315789473	0.5833333333333334
4	 	 CACM-3120	  77	 	      N		   0.09090909090909091	0.5833333333333334
4	 	 CACM-1698	  78	 	      N		   0.08974358974358974	0.5833333333333334
4	 	 CACM-0527	  79	 	      N		   0.08860759493670886	0.5833333333333334
4	 	 CACM-0040	  80	 	      N		   0.0875	0.5833333333333334
4	 	 CACM-1678	  81	 	      N		   0.08641975308641975	0.5833333333333334
4	 	 CACM-1536	  82	 	      N		   0.08536585365853659	0.5833333333333334
4	 	 CACM-3080	  83	 	      N		   0.08433734939759036	0.5833333333333334
4	 	 CACM-1626	  84	 	      N		   0.08333333333333333	0.5833333333333334
4	 	 CACM-2150	  85	 	      N		   0.08235294117647059	0.5833333333333334
4	 	 CACM-1098	  86	 	      N		   0.08139534883720931	0.5833333333333334
4	 	 CACM-3137	  87	 	      N		   0.08045977011494253	0.5833333333333334
4	 	 CACM-1527	  88	 	      N		   0.07954545454545454	0.5833333333333334
4	 	 CACM-1623	  89	 	      N		   0.07865168539325842	0.5833333333333334
4	 	 CACM-1529	  90	 	      N		   0.07777777777777778	0.5833333333333334
4	 	 CACM-2438	  91	 	      N		   0.07692307692307693	0.5833333333333334
4	 	 CACM-2849	  92	 	      N		   0.07608695652173914	0.5833333333333334
4	 	 CACM-1978	  93	 	      N		   0.07526881720430108	0.5833333333333334
4	 	 CACM-0278	  94	 	      N		   0.07446808510638298	0.5833333333333334
4	 	 CACM-0321	  95	 	      N		   0.07368421052631578	0.5833333333333334
4	 	 CACM-2883	  96	 	      N		   0.07291666666666667	0.5833333333333334
4	 	 CACM-1206	  97	 	      N		   0.07216494845360824	0.5833333333333334
4	 	 CACM-2554	  98	 	      N		   0.07142857142857142	0.5833333333333334
4	 	 CACM-0243	  99	 	      N		   0.0707070707070707	0.5833333333333334
4	 	 CACM-1614	  100	 	      N		   0.07	0.5833333333333334
P@5 for query 4 is: 0.4
P@20 for query 4 is: 0.2
5	 	 CACM-2035	  1	 	      R		   1.0	0.125
5	 	 CACM-1829	  2	 	      N		   0.5	0.125
5	 	 CACM-2299	  3	 	      R		   0.6666666666666666	0.25
5	 	 CACM-2003	  4	 	      N		   0.5	0.25
5	 	 CACM-0892	  5	 	      N		   0.4	0.25
5	 	 CACM-1502	  6	 	      R		   0.5	0.375
5	 	 CACM-1392	  7	 	      N		   0.42857142857142855	0.375
5	 	 CACM-1671	  8	 	      N		   0.375	0.375
5	 	 CACM-1699	  9	 	      N		   0.3333333333333333	0.375
5	 	 CACM-2169	  10	 	      N		   0.3	0.375
