Query 	 Document 	 Ranking 	 R/N 	 Precision 			 Recall
1	 	 CACM-2796	  74	 	      N		   0.04054054054054054	0.6
1	 	 CACM-1542	  75	 	      N		   0.04	0.6
1	 	 CACM-1642	  76	 	      N		   0.039473684210526314	0.6
1	 	 CACM-1712	  77	 	      N		   0.03896103896103896	0.6
1	 	 CACM-2542	  78	 	      N		   0.038461538461538464	0.6
1	 	 CACM-3137	  79	 	      N		   0.0379746835443038	0.6
1	 	 CACM-1755	  80	 	      N		   0.0375	0.6
1	 	 CACM-1697	  81	 	      N		   0.037037037037037035	0.6
1	 	 CACM-1472	  82	 	      N		   0.036585365853658534	0.6
1	 	 CACM-1752	  83	 	      N		   0.03614457831325301	0.6
1	 	 CACM-2370	  84	 	      N		   0.03571428571428571	0.6
1	 	 CACM-1572	  85	 	      R		   0.047058823529411764	0.8
1	 	 CACM-2950	  86	 	      N		   0.046511627906976744	0.8
1	 	 CACM-1534	  87	 	      N		   0.04597701149425287	0.8
1	 	 CACM-2080	  88	 	      N		   0.045454545454545456	0.8
1	 	 CACM-3068	  89	 	      N		   0.0449438202247191	0.8
1	 	 CACM-2948	  90	 	      N		   0.044444444444444446	0.8
1	 	 CACM-0617	  91	 	      N		   0.04395604395604396	0.8
1	 	 CACM-2892	  92	 	      N		   0.043478260869565216	0.8
1	 	 CACM-3112	  93	 	      N		   0.043010752688172046	0.8
1	 	 CACM-2984	  94	 	      N		   0.0425531914893617	0.8
1	 	 CACM-1626	  95	 	      N		   0.042105263157894736	0.8
1	 	 CACM-1462	  96	 	      N		   0.041666666666666664	0.8
1	 	 CACM-2840	  97	 	      N		   0.041237113402061855	0.8
1	 	 CACM-1391	  98	 	      N		   0.04081632653061224	0.8
1	 	 CACM-2955	  99	 	      N		   0.04040404040404041	0.8
1	 	 CACM-2375	  100	 	      N		   0.04	0.8
P@5 for query 1 is: 0.4
P@20 for query 1 is: 0.15
2	 	 CACM-2434	  1	 	      R		   1.0	0.3333333333333333
2	 	 CACM-2863	  2	 	      R		   1.0	0.6666666666666666
2	 	 CACM-3078	  3	 	      R		   1.0	1.0
2	 	 CACM-1046	  4	 	      N		   0.75	1.0
2	 	 CACM-1867	  5	 	      N		   0.6	1.0
2	 	 CACM-0397	  6	 	      N		   0.5	1.0
2	 	 CACM-1014	  7	 	      N		   0.42857142857142855	1.0
2	 	 CACM-0492	  8	 	      N		   0.375	1.0
2	 	 CACM-0435	  9	 	      N		   0.3333333333333333	1.0
2	 	 CACM-1397	  10	 	      N		   0.3	1.0
2	 	 CACM-1623	  11	 	      N		   0.2727272727272727	1.0
2	 	 CACM-0597	  12	 	      N		   0.25	1.0
2	 	 CACM-1305	  13	 	      N		   0.23076923076923078	1.0
2	 	 CACM-0847	  14	 	      N		   0.21428571428571427	1.0
2	 	 CACM-0531	  15	 	      N		   0.2	1.0
2	 	 CACM-3202	  16	 	      N		   0.1875	1.0
2	 	 CACM-1168	  17	 	      N		   0.17647058823529413	1.0
2	 	 CACM-1345	  18	 	      N		   0.16666666666666666	1.0
2	 	 CACM-1625	  19	 	      N		   0.15789473684210525	1.0
2	 	 CACM-0616	  20	 	      N		   0.15	1.0
2	 	 CACM-1214	  21	 	      N		   0.14285714285714285	1.0
2	 	 CACM-1498	  22	 	      N		   0.13636363636363635	1.0
2	 	 CACM-1424	  23	 	      N		   0.13043478260869565	1.0
2	 	 CACM-1183	  24	 	      N		   0.125	1.0
2	 	 CACM-3189	  25	 	      N		   0.12	1.0
2	 	 CACM-1215	  26	 	      N		   0.11538461538461539	1.0
2	 	 CACM-1315	  27	 	      N		   0.1111111111111111	1.0
2	 	 CACM-0971	  28	 	      N		   0.10714285714285714	1.0
2	 	 CACM-1439	  29	 	      N		   0.10344827586206896	1.0
2	 	 CACM-0728	  30	 	      N		   0.1	1.0
2	 	 CACM-2645	  31	 	      N		   0.0967741935483871	1.0
2	 	 CACM-1391	  32	 	      N		   0.09375	1.0
2	 	 CACM-1926	  33	 	      N		   0.09090909090909091	1.0
2	 	 CACM-1591	  34	 	      N		   0.08823529411764706	1.0
2	 	 CACM-1117	  35	 	      N		   0.08571428571428572	1.0
2	 	 CACM-1861	  36	 	      N		   0.08333333333333333	1.0
2	 	 CACM-3201	  37	 	      N		   0.08108108108108109	1.0
2	 	 CACM-2439	  38	 	      N		   0.07894736842105263	1.0
2	 	 CACM-3204	  39	 	      N		   0.07692307692307693	1.0
2	 	 CACM-2356	  40	 	      N		   0.075	1.0
2	 	 CACM-1486	  41	 	      N		   0.07317073170731707	1.0
2	 	 CACM-1523	  42	 	      N		   0.07142857142857142	1.0
2	 	 CACM-1705	  43	 	      N		   0.06976744186046512	1.0
2	 	 CACM-1403	  44	 	      N		   0.06818181818181818	1.0
2	 	 CACM-0942	  45	 	      N		   0.06666666666666667	1.0
2	 	 CACM-1464	  46	 	      N		   0.06521739130434782	1.0
2	 	 CACM-1334	  47	 	      N		   0.06382978723404255	1.0
2	 	 CACM-1549	  48	 	      N		   0.0625	1.0
2	 	 CACM-2519	  49	 	      N		   0.061224489795918366	1.0
2	 	 CACM-3127	  50	 	      N		   0.06	1.0
2	 	 CACM-2912	  51	 	      N		   0.058823529411764705	1.0
2	 	 CACM-3199	  52	 	      N		   0.057692307692307696	1.0
2	 	 CACM-1564	  53	 	      N		   0.05660377358490566	1.0
2	 	 CACM-2937	  54	 	      N		   0.05555555555555555	1.0
2	 	 CACM-1427	  55	 	      N		   0.05454545454545454	1.0
2	 	 CACM-1348	  56	 	      N		   0.05357142857142857	1.0
2	 	 CACM-1161	  57	 	      N		   0.05263157894736842	1.0
2	 	 CACM-1503	  58	 	      N		   0.05172413793103448	1.0
2	 	 CACM-1542	  59	 	      N		   0.05084745762711865	1.0
2	 	 CACM-0282	  60	 	      N		   0.05	1.0
2	 	 CACM-2456	  61	 	      N		   0.04918032786885246	1.0
2	 	 CACM-2943	  62	 	      N		   0.04838709677419355	1.0
2	 	 CACM-1468	  63	 	      N		   0.047619047619047616	1.0
2	 	 CACM-1676	  64	 	      N		   0.046875	1.0
2	 	 CACM-2383	  65	 	      N		   0.046153846153846156	1.0
2	 	 CACM-2471	  66	 	      N		   0.045454545454545456	1.0
2	 	 CACM-3005	  67	 	      N		   0.04477611940298507	1.0
2	 	 CACM-1469	  68	 	      N		   0.04411764705882353	1.0
2	 	 CACM-2850	  69	 	      N		   0.043478260869565216	1.0
2	 	 CACM-3080	  70	 	      N		   0.04285714285714286	1.0
2	 	 CACM-1854	  71	 	      N		   0.04225352112676056	1.0
2	 	 CACM-1264	  72	 	      N		   0.041666666666666664	1.0
2	 	 CACM-2317	  73	 	      N		   0.0410958904109589	1.0
2	 	 CACM-2939	  74	 	      N		   0.04054054054054054	1.0
2	 	 CACM-1145	  75	 	      N		   0.04	1.0
2	 	 CACM-1671	  76	 	      N		   0.039473684210526314	1.0
2	 	 CACM-2096	  77	 	      N		   0.03896103896103896	1.0
2	 	 CACM-2812	  78	 	      N		   0.038461538461538464	1.0
2	 	 CACM-1939	  79	 	      N		   0.0379746835443038	1.0
2	 	 CACM-2092	  80	 	      N		   0.0375	1.0
2	 	 CACM-1680	  81	 	      N		   0.037037037037037035	1.0
2	 	 CACM-3160	  82	 	      N		   0.036585365853658534	1.0
2	 	 CACM-0321	  83	 	      N		   0.03614457831325301	1.0
2	 	 CACM-1811	  84	 	      N		   0.03571428571428571	1.0
2	 	 CACM-1741	  85	 	      N		   0.03529411764705882	1.0
2	 	 CACM-2483	  86	 	      N		   0.03488372093023256	1.0
2	 	 CACM-2217	  87	 	      N		   0.034482758620689655	1.0
2	 	 CACM-3077	  88	 	      N		   0.03409090909090909	1.0
2	 	 CACM-2233	  89	 	      N		   0.033707865168539325	1.0
2	 	 CACM-0001	  90	 	      N		   0.03333333333333333	1.0
2	 	 CACM-0002	  91	 	      N		   0.03296703296703297	1.0
2	 	 CACM-0003	  92	 	      N		   0.03260869565217391	1.0
2	 	 CACM-0004	  93	 	      N		   0.03225806451612903	1.0
2	 	 CACM-0005	  94	 	      N		   0.031914893617021274	1.0
2	 	 CACM-0006	  95	 	      N		   0.031578947368421054	1.0
2	 	 CACM-0007	  96	 	      N		   0.03125	1.0
2	 	 CACM-0008	  97	 	      N		   0.030927835051546393	1.0
2	 	 CACM-0009	  98	 	      N		   0.030612244897959183	1.0
2	 	 CACM-0010	  99	 	      N		   0.030303030303030304	1.0
2	 	 CACM-0011	  100	 	      N		   0.03	1.0
P@5 for query 2 is: 0.6
P@20 for query 2 is: 0.15
3	 	 CACM-0100	  1	 	      N		   0.0	0.0
3	 	 CACM-0799	  2	 	      N		   0.0	0.0
3	 	 CACM-2551	  3	 	      N		   0.0	0.0
3	 	 CACM-2659	  4	 	      N		   0.0	0.0
3	 	 CACM-2658	  5	 	      N		   0.0	0.0
3	 	 CACM-1134	  6	 	      R		   0.16666666666666666	0.16666666666666666
3	 	 CACM-2411	  7	 	      N		   0.14285714285714285	0.16666666666666666
3	 	 CACM-1402	  8	 	      N		   0.125	0.16666666666666666
3	 	 CACM-2495	  9	 	      N		   0.1111111111111111	0.16666666666666666
3	 	 CACM-0205	  10	 	      N		   0.1	0.16666666666666666
3	 	 CACM-2111	  11	 	      N		   0.09090909090909091	0.16666666666666666
3	 	 CACM-3115	  12	 	      N		   0.08333333333333333	0.16666666666666666
3	 	 CACM-1007	  13	 	      N		   0.07692307692307693	0.16666666666666666
3	 	 CACM-0252	  14	 	      N		   0.07142857142857142	0.16666666666666666
3	 	 CACM-2064	  15	 	      N		   0.06666666666666667	0.16666666666666666
3	 	 CACM-2061	  16	 	      N		   0.0625	0.16666666666666666
3	 	 CACM-2685	  17	 	      N		   0.058823529411764705	0.16666666666666666
3	 	 CACM-1783	  18	 	      N		   0.05555555555555555	0.16666666666666666
3	 	 CACM-2423	  19	 	      N		   0.05263157894736842	0.16666666666666666
3	 	 CACM-1785	  20	 	      N		   0.05	0.16666666666666666
3	 	 CACM-1807	  21	 	      R		   0.09523809523809523	0.3333333333333333
3	 	 CACM-1658	  22	 	      N		   0.09090909090909091	0.3333333333333333
3	 	 CACM-2886	  23	 	      N		   0.08695652173913043	0.3333333333333333
3	 	 CACM-2449	  24	 	      N		   0.08333333333333333	0.3333333333333333
3	 	 CACM-0637	  25	 	      N		   0.08	0.3333333333333333
3	 	 CACM-1565	  26	 	      N		   0.07692307692307693	0.3333333333333333
3	 	 CACM-1682	  27	 	      N		   0.07407407407407407	0.3333333333333333
3	 	 CACM-1392	  28	 	      N		   0.07142857142857142	0.3333333333333333
3	 	 CACM-2708	  29	 	      N		   0.06896551724137931	0.3333333333333333
3	 	 CACM-2534	  30	 	      N		   0.06666666666666667	0.3333333333333333
3	 	 CACM-2904	  31	 	      N		   0.06451612903225806	0.3333333333333333
3	 	 CACM-2843	  32	 	      N		   0.0625	0.3333333333333333
3	 	 CACM-2579	  33	 	      N		   0.06060606060606061	0.3333333333333333
3	 	 CACM-1683	  34	 	      N		   0.058823529411764705	0.3333333333333333
3	 	 CACM-1387	  35	 	      N		   0.05714285714285714	0.3333333333333333
3	 	 CACM-3093	  36	 	      N		   0.05555555555555555	0.3333333333333333
3	 	 CACM-2897	  37	 	      N		   0.05405405405405406	0.3333333333333333
3	 	 CACM-2112	  38	 	      N		   0.05263157894736842	0.3333333333333333
3	 	 CACM-1787	  39	 	      N		   0.05128205128205128	0.3333333333333333
3	 	 CACM-3045	  40	 	      N		   0.05	0.3333333333333333
3	 	 CACM-1062	  41	 	      N		   0.04878048780487805	0.3333333333333333
3	 	 CACM-1533	  42	 	      N		   0.047619047619047616	0.3333333333333333
3	 	 CACM-2921	  43	 	      N		   0.046511627906976744	0.3333333333333333
3	 	 CACM-1223	  44	 	      N		   0.045454545454545456	0.3333333333333333
3	 	 CACM-1029	  45	 	      N		   0.044444444444444446	0.3333333333333333
3	 	 CACM-1947	  46	 	      R		   0.06521739130434782	0.5
3	 	 CACM-2439	  47	 	      N		   0.06382978723404255	0.5
3	 	 CACM-2871	  48	 	      N		   0.0625	0.5
3	 	 CACM-2877	  49	 	      N		   0.061224489795918366	0.5
3	 	 CACM-1154	  50	 	      N		   0.06	0.5
3	 	 CACM-3130	  51	 	      N		   0.058823529411764705	0.5
3	 	 CACM-0254	  52	 	      N		   0.057692307692307696	0.5
3	 	 CACM-2945	  53	 	      N		   0.05660377358490566	0.5
3	 	 CACM-1159	  54	 	      N		   0.05555555555555555	0.5
3	 	 CACM-3110	  55	 	      N		   0.05454545454545454	0.5
3	 	 CACM-2684	  56	 	      N		   0.05357142857142857	0.5
3	 	 CACM-2138	  57	 	      N		   0.05263157894736842	0.5
3	 	 CACM-2110	  58	 	      N		   0.05172413793103448	0.5
3	 	 CACM-3028	  59	 	      N		   0.05084745762711865	0.5
3	 	 CACM-2929	  60	 	      N		   0.05	0.5
3	 	 CACM-2130	  61	 	      N		   0.04918032786885246	0.5
3	 	 CACM-2053	  62	 	      N		   0.04838709677419355	0.5
3	 	 CACM-3103	  63	 	      N		   0.047619047619047616	0.5
3	 	 CACM-3080	  64	 	      N		   0.046875	0.5
3	 	 CACM-1350	  65	 	      N		   0.046153846153846156	0.5
3	 	 CACM-1012	  66	 	      N		   0.045454545454545456	0.5
3	 	 CACM-2175	  67	 	      N		   0.04477611940298507	0.5
3	 	 CACM-1572	  68	 	      N		   0.04411764705882353	0.5
3	 	 CACM-2542	  69	 	      N		   0.043478260869565216	0.5
3	 	 CACM-0929	  70	 	      N		   0.04285714285714286	0.5
3	 	 CACM-2820	  71	 	      N		   0.04225352112676056	0.5
3	 	 CACM-0695	  72	 	      N		   0.041666666666666664	0.5
3	 	 CACM-0077	  73	 	      N		   0.0410958904109589	0.5
3	 	 CACM-1313	  74	 	      N		   0.04054054054054054	0.5
3	 	 CACM-1135	  75	 	      N		   0.04	0.5
3	 	 CACM-1680	  76	 	      N		   0.039473684210526314	0.5
3	 	 CACM-1194	  77	 	      N		   0.03896103896103896	0.5
3	 	 CACM-0051	  78	 	      N		   0.038461538461538464	0.5
3	 	 CACM-2587	  79	 	      N		   0.0379746835443038	0.5
3	 	 CACM-2066	  80	 	      N		   0.0375	0.5
3	 	 CACM-1591	  81	 	      N		   0.037037037037037035	0.5
3	 	 CACM-2887	  82	 	      N		   0.036585365853658534	0.5
3	 	 CACM-1723	  83	 	      N		   0.03614457831325301	0.5
3	 	 CACM-1496	  84	 	      N		   0.03571428571428571	0.5
3	 	 CACM-2939	  85	 	      N		   0.03529411764705882	0.5
3	 	 CACM-3099	  86	 	      N		   0.03488372093023256	0.5
3	 	 CACM-1788	  87	 	      N		   0.034482758620689655	0.5
3	 	 CACM-3102	  88	 	      N		   0.03409090909090909	0.5
3	 	 CACM-0070	  89	 	      N		   0.033707865168539325	0.5
3	 	 CACM-2870	  90	 	      N		   0.03333333333333333	0.5
3	 	 CACM-0058	  91	 	      N		   0.03296703296703297	0.5
3	 	 CACM-3030	  92	 	      N		   0.03260869565217391	0.5
3	 	 CACM-1314	  93	 	      N		   0.03225806451612903	0.5
3	 	 CACM-2572	  94	 	      N		   0.031914893617021274	0.5
3	 	 CACM-3151	  95	 	      N		   0.031578947368421054	0.5
3	 	 CACM-2867	  96	 	      N		   0.03125	0.5
3	 	 CACM-1696	  97	 	      N		   0.030927835051546393	0.5
3	 	 CACM-1926	  98	 	      N		   0.030612244897959183	0.5
3	 	 CACM-2666	  99	 	      N		   0.030303030303030304	0.5
3	 	 CACM-2204	  100	 	      N		   0.03	0.5
P@5 for query 3 is: 0.0
P@20 for query 3 is: 0.05
4	 	 CACM-3043	  1	 	      R		   1.0	0.08333333333333333
4	 	 CACM-3128	  2	 	      R		   1.0	0.16666666666666666
4	 	 CACM-2342	  3	 	      N		   0.6666666666666666	0.16666666666666666
4	 	 CACM-2519	  4	 	      N		   0.5	0.16666666666666666
4	 	 CACM-2895	  5	 	      N		   0.4	0.16666666666666666
4	 	 CACM-2377	  6	 	      N		   0.3333333333333333	0.16666666666666666
4	 	 CACM-3073	  7	 	      R		   0.42857142857142855	0.25
4	 	 CACM-2376	  8	 	      N		   0.375	0.25
4	 	 CACM-2371	  9	 	      R		   0.4444444444444444	0.3333333333333333
4	 	 CACM-2939	  10	 	      N		   0.4	0.3333333333333333
4	 	 CACM-3141	  11	 	      N		   0.36363636363636365	0.3333333333333333
4	 	 CACM-1135	  12	 	      N		   0.3333333333333333	0.3333333333333333
4	 	 CACM-2844	  13	 	      N		   0.3076923076923077	0.3333333333333333
4	 	 CACM-2742	  14	 	      N		   0.2857142857142857	0.3333333333333333
4	 	 CACM-0483	  15	 	      N		   0.26666666666666666	0.3333333333333333
4	 	 CACM-3148	  16	 	      N		   0.25	0.3333333333333333
4	 	 CACM-2870	  17	 	      N		   0.23529411764705882	0.3333333333333333
4	 	 CACM-2816	  18	 	      N		   0.2222222222222222	0.3333333333333333
4	 	 CACM-2949	  19	 	      N		   0.21052631578947367	0.3333333333333333
4	 	 CACM-3105	  20	 	      N		   0.2	0.3333333333333333
4	 	 CACM-2958	  21	 	      N		   0.19047619047619047	0.3333333333333333
4	 	 CACM-1846	  22	 	      N		   0.18181818181818182	0.3333333333333333
4	 	 CACM-2912	  23	 	      R		   0.21739130434782608	0.4166666666666667
4	 	 CACM-2578	  24	 	      N		   0.20833333333333334	0.4166666666666667
4	 	 CACM-3103	  25	 	      N		   0.2	0.4166666666666667
4	 	 CACM-3137	  26	 	      N		   0.19230769230769232	0.4166666666666667
4	 	 CACM-3127	  27	 	      R		   0.2222222222222222	0.5
4	 	 CACM-2626	  28	 	      N		   0.21428571428571427	0.5
4	 	 CACM-2849	  29	 	      N		   0.20689655172413793	0.5
4	 	 CACM-3082	  30	 	      R		   0.23333333333333334	0.5833333333333334
4	 	 CACM-2060	  31	 	      N		   0.22580645161290322	0.5833333333333334
4	 	 CACM-2900	  32	 	      N		   0.21875	0.5833333333333334
4	 	 CACM-2920	  33	 	      N		   0.21212121212121213	0.5833333333333334
4	 	 CACM-3120	  34	 	      N		   0.20588235294117646	0.5833333333333334
4	 	 CACM-2740	  35	 	      N		   0.2	0.5833333333333334
4	 	 CACM-1485	  36	 	      N		   0.19444444444444445	0.5833333333333334
4	 	 CACM-2840	  37	 	      N		   0.1891891891891892	0.5833333333333334
4	 	 CACM-2150	  38	 	      N		   0.18421052631578946	0.5833333333333334
4	 	 CACM-1198	  39	 	      N		   0.1794871794871795	0.5833333333333334
4	 	 CACM-2936	  40	 	      N		   0.175	0.5833333333333334
4	 	 CACM-2969	  41	 	      N		   0.17073170731707318	0.5833333333333334
4	 	 CACM-0412	  42	 	      N		   0.16666666666666666	0.5833333333333334
4	 	 CACM-1153	  43	 	      N		   0.16279069767441862	0.5833333333333334
4	 	 CACM-1145	  44	 	      N		   0.1590909090909091	0.5833333333333334
4	 	 CACM-2558	  45	 	      N		   0.15555555555555556	0.5833333333333334
4	 	 CACM-2632	  46	 	      N		   0.15217391304347827	0.5833333333333334
4	 	 CACM-1749	  47	 	      R		   0.1702127659574468	0.6666666666666666
4	 	 CACM-2851	  48	 	      N		   0.16666666666666666	0.6666666666666666
4	 	 CACM-3078	  49	 	      N		   0.16326530612244897	0.6666666666666666
4	 	 CACM-2931	  50	 	      N		   0.16	0.6666666666666666
4	 	 CACM-1518	  51	 	      N		   0.1568627450980392	0.6666666666666666
4	 	 CACM-0052	  52	 	      N		   0.15384615384615385	0.6666666666666666
4	 	 CACM-0088	  53	 	      N		   0.1509433962264151	0.6666666666666666
4	 	 CACM-0020	  54	 	      N		   0.14814814814814814	0.6666666666666666
4	 	 CACM-2767	  55	 	      N		   0.14545454545454545	0.6666666666666666
4	 	 CACM-3064	  56	 	      N		   0.14285714285714285	0.6666666666666666
4	 	 CACM-2320	  57	 	      N		   0.14035087719298245	0.6666666666666666
4	 	 CACM-1780	  58	 	      N		   0.13793103448275862	0.6666666666666666
4	 	 CACM-1484	  59	 	      N		   0.13559322033898305	0.6666666666666666
4	 	 CACM-2080	  60	 	      N		   0.13333333333333333	0.6666666666666666
4	 	 CACM-3171	  61	 	      N		   0.13114754098360656	0.6666666666666666
4	 	 CACM-1747	  62	 	      N		   0.12903225806451613	0.6666666666666666
4	 	 CACM-2848	  63	 	      N		   0.12698412698412698	0.6666666666666666
4	 	 CACM-3049	  64	 	      N		   0.125	0.6666666666666666
4	 	 CACM-2672	  65	 	      N		   0.12307692307692308	0.6666666666666666
4	 	 CACM-1748	  66	 	      N		   0.12121212121212122	0.6666666666666666
4	 	 CACM-2255	  67	 	      N		   0.11940298507462686	0.6666666666666666
4	 	 CACM-2504	  68	 	      N		   0.11764705882352941	0.6666666666666666
4	 	 CACM-3184	  69	 	      N		   0.11594202898550725	0.6666666666666666
4	 	 CACM-2396	  70	 	      N		   0.11428571428571428	0.6666666666666666
4	 	 CACM-1463	  71	 	      N		   0.11267605633802817	0.6666666666666666
4	 	 CACM-2721	  72	 	      N		   0.1111111111111111	0.6666666666666666
4	 	 CACM-2378	  73	 	      N		   0.1095890410958904	0.6666666666666666
4	 	 CACM-2228	  74	 	      N		   0.10810810810810811	0.6666666666666666
4	 	 CACM-1753	  75	 	      N		   0.10666666666666667	0.6666666666666666
4	 	 CACM-2436	  76	 	      N		   0.10526315789473684	0.6666666666666666
4	 	 CACM-2929	  77	 	      N		   0.1038961038961039	0.6666666666666666
4	 	 CACM-1199	  78	 	      N		   0.10256410256410256	0.6666666666666666
4	 	 CACM-2276	  79	 	      N		   0.10126582278481013	0.6666666666666666
4	 	 CACM-0618	  80	 	      N		   0.1	0.6666666666666666
4	 	 CACM-1014	  81	 	      N		   0.09876543209876543	0.6666666666666666
4	 	 CACM-1828	  82	 	      N		   0.0975609756097561	0.6666666666666666
4	 	 CACM-3039	  83	 	      N		   0.0963855421686747	0.6666666666666666
4	 	 CACM-1754	  84	 	      N		   0.09523809523809523	0.6666666666666666
4	 	 CACM-2865	  85	 	      N		   0.09411764705882353	0.6666666666666666
4	 	 CACM-1458	  86	 	      N		   0.09302325581395349	0.6666666666666666
4	 	 CACM-2522	  87	 	      N		   0.09195402298850575	0.6666666666666666
4	 	 CACM-1623	  88	 	      N		   0.09090909090909091	0.6666666666666666
4	 	 CACM-2383	  89	 	      N		   0.0898876404494382	0.6666666666666666
4	 	 CACM-1550	  90	 	      N		   0.08888888888888889	0.6666666666666666
4	 	 CACM-2922	  91	 	      N		   0.08791208791208792	0.6666666666666666
4	 	 CACM-1829	  92	 	      N		   0.08695652173913043	0.6666666666666666
4	 	 CACM-2152	  93	 	      N		   0.08602150537634409	0.6666666666666666
4	 	 CACM-1673	  94	 	      N		   0.0851063829787234	0.6666666666666666
4	 	 CACM-1854	  95	 	      N		   0.08421052631578947	0.6666666666666666
4	 	 CACM-2581	  96	 	      N		   0.08333333333333333	0.6666666666666666
4	 	 CACM-1272	  97	 	      N		   0.08247422680412371	0.6666666666666666
4	 	 CACM-1369	  98	 	      N		   0.08163265306122448	0.6666666666666666
